	Start	End	Length	fwdLLR	kmerLLR	seqName
0	268	765	497	539.4036445004863	315.2972399669393	>human_xist
1	12115	12527	412	314.9833695878624	77.69945932517066	>human_xist
2	11951	12075	124	116.36286529790164	40.42899628214559	>human_xist
3	130	240	110	78.90516302243282	16.186878267841394	>human_xist
4	1974	2086	112	67.9510019923805	39.98203099361422	>human_xist
5	18166	18225	59	55.384109122550285	18.216581376243937	>human_xist
6	9924	9970	46	50.298828761200525	26.26607693983172	>human_xist
7	2228	2284	56	47.21186725945182	23.772946390603067	>human_xist
8	14024	14059	35	45.31938521858291	20.1331870375989	>human_xist
9	9818	9862	44	44.35416016459655	21.773721762486616	>human_xist
10	1408	1456	48	39.33234229881984	21.67135146226235	>human_xist
11	8089	8137	48	34.2288587728836	17.022516486004037	>human_xist
12	17131	17157	26	31.47270013119909	21.347739894705967	>human_xist
