	Start	End	Length	fwdLLR	kmerLLR	seqName
0	4121	4784	663	533.2521159339858	196.10115333709382	>human_xist
1	8345	8802	457	343.11676236494986	84.10257299693785	>human_xist
2	5366	5759	393	277.7183326765098	94.02006863071756	>human_xist
3	9833	10183	350	259.4821787956539	54.02933524809623	>human_xist
4	9294	9603	309	227.2927533542461	81.84923163628036	>human_xist
5	4821	5043	222	203.79025355938234	54.444038292159576	>human_xist
6	6926	7143	217	191.11447529636212	89.72730960618242	>human_xist
7	7229	7466	237	188.94897359608922	63.90251291251752	>human_xist
8	8848	9098	250	186.36535594532097	53.95412756896076	>human_xist
9	6314	6567	253	179.4623478026424	63.11234679862764	>human_xist
10	6639	6873	234	164.4028573371861	71.27007032491792	>human_xist
11	8099	8292	193	159.2539904317689	62.124395116667074	>human_xist
12	7521	7712	191	158.21507875048428	70.62680448053402	>human_xist
13	6063	6285	222	150.44441898416972	67.53190330564485	>human_xist
14	1930	2073	143	147.75927075817594	96.8653889016482	>human_xist
15	7809	8047	238	145.07479538367306	28.770347133524865	>human_xist
16	3831	4024	193	142.0596448386541	51.15678673611046	>human_xist
17	5817	5967	150	115.7800961315993	41.087193657287344	>human_xist
18	3681	3801	120	95.31184496382457	36.01021237855775	>human_xist
19	9114	9213	99	92.34654012473834	37.491049973598365	>human_xist
20	2998	3108	110	90.77603142078465	49.15369924572644	>human_xist
21	1842	1907	65	68.84740529835699	22.012017056088325	>human_xist
22	2887	2943	56	50.75920751085545	37.79326810469303	>human_xist
23	15916	15969	53	41.93199543957331	20.26903486104419	>human_xist
24	10312	10343	31	33.30177995378253	16.777093549636334	>human_xist
25	2659	2704	45	33.10891025108168	18.013845389028745	>human_xist
26	12287	12309	22	31.127215033131023	22.0537561715972	>human_xist
27	11808	11836	28	29.594808620921697	16.76749767430934	>human_xist
28	11601	11642	41	29.210961004350793	24.655643334193087	>human_xist
29	9738	9768	30	29.160822874046715	22.0468756833244	>human_xist
30	4057	4100	43	28.84731573850496	17.588573292952105	>human_xist
31	9659	9686	27	28.713837200439485	16.6169570217898	>human_xist
32	2832	2866	34	27.733016624010816	21.265587385387732	>human_xist
33	13944	13995	51	26.384595127755915	16.75226898405714	>human_xist
34	518	544	26	26.308398492178753	16.404566091986425	>human_xist
35	17705	17724	19	24.607266995614026	19.696537734561844	>human_xist
36	17588	17621	33	19.329212282575384	17.080004558769247	>human_xist
