	Start	End	Length	fwdLLR	kmerLLR	seqName
0	2785	2949	164	262.49520583903177	219.79202419371563	>human_xist
1	1976	2086	110	223.65066094878722	197.24952635010703	>human_xist
2	6913	6981	68	84.31293581949433	62.54031462464445	>human_xist
3	7798	7823	25	49.541742703413036	43.31833741255902	>human_xist
4	7218	7267	49	48.37158056601578	29.34393350282346	>human_xist
5	9923	9953	30	42.27118969317996	30.3646992057958	>human_xist
6	6069	6115	46	39.13842711765622	20.56008574220283	>human_xist
7	6625	6652	27	37.72464749197975	30.276824035363703	>human_xist
8	7507	7534	27	37.72464749197975	30.276824035363703	>human_xist
9	8088	8109	21	28.897825711101504	22.472612357434485	>human_xist
10	9657	9673	16	28.052817958520208	27.593410393405335	>human_xist
