	Start	End	Length	fwdLLR	kmerLLR	seqName
0	2775	2949	174	387.3234537457081	326.24165453589944	>human_xist
1	1978	2086	108	227.74709971352456	193.36256638487544	>human_xist
2	6912	6947	35	64.99748591926652	54.464174453162286	>human_xist
3	7801	7822	21	54.979253659097324	44.923983018764204	>human_xist
4	9829	9857	28	41.15966977421101	28.191662145684035	>human_xist
5	9939	9954	15	39.6083918494797	33.04499605973852	>human_xist
6	7510	7537	27	35.578551359827	25.08449036462713	>human_xist
7	6628	6655	27	35.578551359827	25.08449036462713	>human_xist
8	9653	9676	23	30.45028246539144	30.700374653029712	>human_xist
9	7221	7241	20	30.361009992806146	21.274499809864068	>human_xist
10	5358	5382	24	27.57047626948747	17.72500976069523	>human_xist
11	501	556	55	25.70916909353099	27.17826191093178	>human_xist
12	8095	8118	23	25.111997135168565	28.683642386012394	>human_xist
13	3221	3241	20	24.65882290104298	27.92122323501937	>human_xist
14	10863	10876	13	24.11280911127136	21.826876613054367	>human_xist
15	13630	13646	16	23.30397363096067	18.083326907350227	>human_xist
16	116	130	14	21.527340545304682	21.60159849266536	>human_xist
17	10093	10110	17	21.351091288992038	17.496386461977835	>human_xist
18	12661	12675	14	20.997842166279824	19.778040173936304	>human_xist
19	6104	6116	12	20.801251023030723	17.547733466551804	>human_xist
20	10149	10164	15	20.707743337424205	17.219403320010358	>human_xist
21	17473	17482	9	20.561874158839792	18.027672652269658	>human_xist
22	8563	8580	17	20.409786259228	19.84280702449722	>human_xist
23	17782	17792	10	19.689313001655876	17.711599954914654	>human_xist
24	8640	8649	9	18.783992272903504	16.69811549994433	>human_xist
25	13141	13150	9	18.24939825795436	16.867439363187152	>human_xist
26	6970	6979	9	17.64234877229361	16.59183284151507	>human_xist
27	9533	9550	17	17.446673165024862	17.445634623907893	>human_xist
28	11290	11302	12	17.226286584895433	21.847786391135116	>human_xist
29	13083	13107	24	13.724126258588683	18.60600427920849	>human_xist
30	6267	6282	15	11.759425564354075	19.66500094215752	>human_xist
31	12293	12318	25	11.224443876252025	20.366861211990113	>human_xist
32	411	439	28	9.006591893490338	16.57669012596392	>human_xist
33	454	483	29	-4.193285819479854	18.905277404894548	>human_xist
