	Start	End	Length	fwdLLR	kmerLLR	seqName
0	6306	7178	872	874.4903518072097	466.2048592031206	>human_xist
1	7228	8065	837	855.5612981835347	382.9785190197272	>human_xist
2	5366	5942	576	464.8238734318529	184.03440921574747	>human_xist
3	4466	4731	265	307.3037038279199	164.57432188914845	>human_xist
4	8525	8803	278	252.87272664457032	94.41501791728433	>human_xist
5	8099	8293	194	214.9128071816208	112.52460183659059	>human_xist
6	4121	4369	248	204.86913995555096	100.49156298902108	>human_xist
7	6068	6285	217	193.34968623543455	120.27476499151544	>human_xist
8	3831	4024	193	150.12065706303838	55.854419114590655	>human_xist
9	8922	9058	136	141.66392275364115	71.02609936156296	>human_xist
10	1959	2074	115	122.02136352311913	92.59859073510847	>human_xist
11	8363	8485	122	120.27695642753747	36.322345475850625	>human_xist
12	4978	5079	101	104.95642534436524	37.94572482901572	>human_xist
13	9532	9604	72	104.3697881450554	65.26787304254776	>human_xist
14	4850	4960	110	103.48611329207029	34.77545069029475	>human_xist
15	2998	3110	112	89.32019292841733	48.4623504235019	>human_xist
16	9294	9376	82	86.93075956114808	44.20975911401467	>human_xist
17	9113	9169	56	77.3738955969244	49.32896207234478	>human_xist
18	3732	3801	69	67.99790679493526	28.6772930950101	>human_xist
19	9436	9487	51	47.6737476197884	51.46672482091515	>human_xist
20	2886	2943	57	39.80935735206799	27.686133667870877	>human_xist
21	8852	8891	39	37.53341833401174	24.670788445541632	>human_xist
22	4754	4784	30	35.98125156925494	29.92064642191923	>human_xist
23	9739	9765	26	34.57811273747271	26.783641576001344	>human_xist
24	4057	4077	20	31.940589474415674	20.656868477595992	>human_xist
25	1135	1152	17	20.687084503800747	21.652235131805043	>human_xist
26	12286	12318	32	19.89915845483779	25.62270889939259	>human_xist
27	11616	11642	26	19.869241673191055	25.587652383994055	>human_xist
28	501	545	44	8.944645230054505	22.117742205782633	>human_xist
