	Start	End	Length	fwdLLR	kmerLLR	seqName
0	11946	12650	704	801.8342256233823	414.08497913123347	>human_xist
1	286	372	86	95.27276447040276	34.927350257538876	>human_xist
2	13296	13398	102	95.06028925869055	37.629737781363815	>human_xist
3	4983	5075	92	65.54410459435331	18.486190253515645	>human_xist
4	3250	3322	72	63.753604109430455	27.31893355221962	>human_xist
5	9912	9967	55	62.57282305690114	34.898525890966425	>human_xist
6	178	239	61	59.63794771298245	26.346276674158048	>human_xist
7	4651	4703	52	58.893069880361	32.6093624023724	>human_xist
8	4221	4299	78	57.378255228854755	26.89987876013737	>human_xist
9	13459	13522	63	56.063236649815224	23.730609987224	>human_xist
10	630	660	30	54.092781560439676	25.29363716562085	>human_xist
11	7154	7206	52	53.95065816153709	22.71528900963341	>human_xist
12	1844	1900	56	53.37369690058881	27.444797225784896	>human_xist
13	7444	7495	51	49.8201467720134	20.989161780569475	>human_xist
14	14031	14063	32	49.728270573959975	26.592243684380975	>human_xist
15	8572	8628	56	48.57966130887365	20.77606989039799	>human_xist
16	1414	1447	33	48.05114296726856	33.69227595293063	>human_xist
17	4474	4529	55	46.73585674880178	21.77049800231481	>human_xist
18	9817	9860	43	46.475171359191336	25.078493824167793	>human_xist
19	6850	6904	54	44.81010155785776	20.48107371643897	>human_xist
20	17397	17431	34	44.4839063415082	21.820807485403122	>human_xist
21	8317	8353	36	43.85341766195242	28.487071786828295	>human_xist
22	10489	10523	34	43.161765438819344	26.955205481258417	>human_xist
23	17525	17551	26	41.899523255625624	24.570885701961046	>human_xist
24	17860	17889	29	40.79524712053214	21.760909540357858	>human_xist
25	478	502	24	40.63031556466325	19.05546025993101	>human_xist
26	14409	14439	30	36.81287831047459	21.471654935767788	>human_xist
27	8827	8846	19	36.73511130167144	23.520089224905277	>human_xist
28	18396	18431	35	35.99091860701526	17.664268551748563	>human_xist
29	10445	10467	22	35.972033174062176	22.984270700794625	>human_xist
30	19123	19148	25	33.961694695544594	19.18367724916355	>human_xist
31	6274	6302	28	32.34914833198596	18.85752496291198	>human_xist
32	17577	17615	38	28.47323133410049	17.70736018329015	>human_xist
33	8119	8135	16	26.351207250987947	16.909037113794753	>human_xist
34	15755	15773	18	26.16833512311996	17.58882342161624	>human_xist
35	7534	7551	17	25.227242284316006	17.281977073972044	>human_xist
36	7825	7842	17	25.227242284316006	17.281977073972044	>human_xist
37	10056	10082	26	24.582708831167963	18.070933474637982	>human_xist
38	6944	6961	17	24.316936324234817	17.106462026580232	>human_xist
39	5421	5437	16	24.29685673944706	17.26478644678609	>human_xist
40	19028	19052	24	20.76246718930095	18.243094739997687	>human_xist
