	Start	End	Length	fwdLLR	kmerLLR	seqName
0	2784	2949	165	349.8880784889892	295.4911662237579	>human_xist
1	1979	2086	107	258.261948010591	227.7176195687157	>human_xist
2	6913	6947	34	72.12245329517643	64.39795607318422	>human_xist
3	7798	7823	25	55.94374431461847	46.56469411244751	>human_xist
4	9930	9953	23	44.253391003730144	33.72053482735333	>human_xist
5	7507	7536	29	38.75751393120049	27.689614036735662	>human_xist
6	6625	6654	29	38.75751393120049	27.689614036735662	>human_xist
7	9830	9856	26	33.95590510963876	23.642992562971358	>human_xist
8	7218	7241	23	33.089680625067956	24.158470504982205	>human_xist
9	9657	9673	16	32.05559852420046	30.003817002220003	>human_xist
10	5359	5381	22	27.829601259516835	19.959449127768607	>human_xist
11	3226	3238	12	26.403984147081097	23.16634118295044	>human_xist
12	13630	13646	16	25.486377991191603	20.994292349925303	>human_xist
13	8096	8109	13	25.352021972179124	21.901786718781324	>human_xist
14	6104	6115	11	23.779347731291047	21.522127248695988	>human_xist
15	8563	8579	16	23.345590516081685	22.086836213035653	>human_xist
16	10863	10873	10	21.943229682353497	19.983368903136707	>human_xist
17	117	130	13	21.816825804095004	21.493731567293736	>human_xist
