	Start	End	Length	fwdLLR	kmerLLR	seqName
0	2784	2949	165	349.8895630818888	295.4911662237579	>human_xist
1	1979	2086	107	258.27564704915676	227.7176195687157	>human_xist
2	6913	6947	34	72.122811890523	64.39795607318422	>human_xist
3	7798	7823	25	55.94387546672273	46.56469411244751	>human_xist
4	9930	9953	23	44.25348347213162	33.72053482735333	>human_xist
5	6625	6655	30	38.87536892796547	27.68078111470976	>human_xist
6	7507	7537	30	38.87536892796547	27.68078111470976	>human_xist
7	9830	9856	26	33.95923841511609	23.642992562971358	>human_xist
8	7218	7241	23	33.09149264852556	24.158470504982205	>human_xist
9	6069	6098	29	32.487778973000616	16.278206826830512	>human_xist
10	9657	9673	16	32.055729197258984	30.003817002220003	>human_xist
11	5359	5381	22	27.83359121755734	19.959449127768607	>human_xist
12	532	556	24	27.601865056119067	18.99673264793381	>human_xist
13	3226	3238	12	26.404071276332665	23.16634118295044	>human_xist
14	13630	13646	16	25.486815416630947	20.994292349925303	>human_xist
15	8096	8109	13	25.3520887962446	21.901786718781324	>human_xist
16	6104	6115	11	23.779379262485868	21.522127248695988	>human_xist
17	8563	8579	16	23.345704339706927	22.086836213035653	>human_xist
18	17777	17792	15	22.10086034725623	17.591667207485813	>human_xist
19	10863	10873	10	21.943525511678246	19.983368903136707	>human_xist
20	117	130	13	21.81727165652969	21.493731567293736	>human_xist
21	12665	12677	12	21.753208923275253	18.119455300769133	>human_xist
22	3768	3780	12	21.113873275817816	17.770614454638313	>human_xist
23	10095	10108	13	20.824621839921974	17.21179157789357	>human_xist
24	10149	10165	16	20.81283159607017	16.661811669716812	>human_xist
25	11293	11302	9	20.27402888775629	19.652354096185952	>human_xist
26	6970	6978	8	19.739179271418667	19.034663562245132	>human_xist
27	17473	17481	8	19.49192744598306	18.04179175639731	>human_xist
28	5611	5622	11	18.719118622296286	16.824737703041492	>human_xist
29	9533	9549	16	18.268671697894405	17.30238937550071	>human_xist
