	Start	End	Length	fwdLLR	kmerLLR	seqName
0	561	766	205	415.04361609285024	314.6726967510674	>human_xist
1	267	529	262	408.0085879087899	266.5236240585575	>human_xist
2	12161	12275	114	110.5727313304186	30.56397397852743	>human_xist
3	12285	12373	88	82.70481627692209	28.506855443695486	>human_xist
4	12006	12075	69	82.23630559422855	35.724030639130945	>human_xist
5	18165	18226	61	69.7336016048763	21.06121065331598	>human_xist
6	178	241	63	62.81163162988548	17.779464586403947	>human_xist
7	10556	10587	31	54.44973770552937	20.781351456643932	>human_xist
8	14024	14060	36	53.373833031657796	21.134767541748346	>human_xist
9	1974	2086	112	51.780704935818676	21.38837986820488	>human_xist
10	11950	11988	38	51.41117970249317	19.54788113955422	>human_xist
11	9927	9967	40	50.665365212445465	25.20504242589783	>human_xist
12	1409	1458	49	45.259399134300736	26.828582905571295	>human_xist
13	2249	2284	35	39.42163984547136	21.967799968766684	>human_xist
14	9830	9861	31	37.62250461995768	19.95165179175919	>human_xist
15	17131	17151	20	37.049384352745804	24.79640820978021	>human_xist
16	818	833	15	35.40222041171293	19.225081176602693	>human_xist
17	17399	17412	13	35.25053421117595	18.753992256169127	>human_xist
18	10948	10967	19	35.075334430909024	17.686057926146646	>human_xist
19	2456	2477	21	34.02254784983394	17.72162677097191	>human_xist
20	7151	7170	19	30.322357847477917	17.037678591482518	>human_xist
21	9423	9451	28	22.536317188500107	25.794160423093302	>human_xist
