	Start	End	Length	fwdLLR	kmerLLR	seqName
0	11946	12650	704	811.47787095069	414.08497913123347	>human_xist
1	13296	13398	102	96.4762772098087	37.629737781363815	>human_xist
2	286	372	86	96.45279842859401	34.927350257538876	>human_xist
3	3250	3322	72	64.23659845327228	27.31893355221962	>human_xist
4	9912	9967	55	63.31777381145588	34.898525890966425	>human_xist
5	4651	4703	52	59.593947960026185	32.6093624023724	>human_xist
6	4221	4299	78	58.45166507080148	26.89987876013737	>human_xist
7	1844	1900	56	54.13328220354725	27.444797225784896	>human_xist
8	1414	1455	41	53.814721387931684	33.71209486083296	>human_xist
9	14031	14063	32	50.14421855050864	26.592243684380975	>human_xist
10	8317	8353	36	44.325956355065784	28.487071786828295	>human_xist
11	10489	10523	34	43.60532342520608	26.955205481258417	>human_xist
