	Start	End	Length	fwdLLR	kmerLLR	seqName
0	11946	12650	704	810.5817353712719	414.08497913123347	>human_xist
1	13296	13398	102	96.3478883915376	37.629737781363815	>human_xist
2	286	372	86	96.34536278277528	34.927350257538876	>human_xist
3	3250	3322	72	64.1635908225802	27.31893355221962	>human_xist
4	9912	9967	55	63.25034073408938	34.898525890966425	>human_xist
5	178	239	61	60.39110245359126	26.346276674158048	>human_xist
6	4651	4703	52	59.53041965062235	32.6093624023724	>human_xist
7	4221	4299	78	58.35437288143737	26.89987876013737	>human_xist
8	13459	13522	63	56.836398530928875	23.730609987224	>human_xist
9	7154	7206	52	54.58940880020333	22.71528900963341	>human_xist
10	630	660	30	54.442409481377766	25.29363716562085	>human_xist
11	1844	1900	56	54.064506348336295	27.444797225784896	>human_xist
12	1414	1455	41	53.76550846982411	33.71209486083296	>human_xist
13	7444	7495	51	50.44570492635472	20.989161780569475	>human_xist
14	14031	14063	32	50.106589202302956	26.592243684380975	>human_xist
15	8572	8628	56	49.26557615744508	20.77606989039799	>human_xist
16	4474	4529	55	47.41248022863624	21.77049800231481	>human_xist
17	9817	9860	43	46.99691122195361	25.078493824167793	>human_xist
18	6850	6904	54	45.475043459513245	20.48107371643897	>human_xist
19	17397	17431	34	44.888083944381094	21.820807485403122	>human_xist
20	8317	8353	36	44.28325398817097	28.487071786828295	>human_xist
21	10489	10523	34	43.565115418709865	26.955205481258417	>human_xist
22	17525	17551	26	42.19950508161274	24.570885701961046	>human_xist
23	17860	17889	29	41.13364077439584	21.760909540357858	>human_xist
24	14409	14439	30	37.164324362923594	21.471654935767788	>human_xist
25	8827	8846	19	36.94256977828947	23.520089224905277	>human_xist
26	10445	10467	22	36.21980434718495	22.984270700794625	>human_xist
