	Start	End	Length	fwdLLR	kmerLLR	seqName
0	11945	12650	705	1255.7729232138936	682.7093509561082	>human_xist
1	313	372	59	95.85943685112846	35.95236339354989	>human_xist
2	13297	13379	82	95.49902999075834	32.69179691802981	>human_xist
3	4981	5076	95	86.07951610742771	26.929561541283874	>human_xist
4	7153	7207	54	76.87452827104505	27.819059256176217	>human_xist
5	9912	9967	55	73.67540552842149	31.985874809786537	>human_xist
6	4650	4703	53	70.37090007558123	32.730747452823834	>human_xist
7	1414	1447	33	69.52972247943467	51.76324168284398	>human_xist
8	14029	14063	34	66.8528968852855	28.873716780521846	>human_xist
9	8317	8351	34	62.67632052891315	43.107656590347204	>human_xist
10	8573	8629	56	59.90914310263139	24.318548425029178	>human_xist
11	17860	17895	35	59.65680329027083	29.885778275812072	>human_xist
12	17523	17552	29	57.942749332961824	31.70747886247304	>human_xist
13	6848	6904	56	57.27966395901177	22.860977772542356	>human_xist
14	18397	18432	35	50.37564284486291	25.049041208307585	>human_xist
15	188	220	32	49.431447346454206	33.26756029277624	>human_xist
16	9817	9846	29	49.38172243954327	31.231537470185373	>human_xist
17	10443	10467	24	49.06266742367518	28.171511860066516	>human_xist
18	8828	8847	19	49.02255766695012	30.650667942657236	>human_xist
19	6275	6305	30	48.322252332766396	26.00847410936163	>human_xist
20	13495	13522	27	47.807003736277636	29.467806504578903	>human_xist
21	5184	5217	33	46.75441422126508	21.991376228376225	>human_xist
22	10489	10520	31	46.29369277413639	27.5094242255297	>human_xist
23	19123	19148	25	46.10330592878839	25.95599307569185	>human_xist
24	13608	13632	24	42.87353011868143	22.973044096554588	>human_xist
25	7456	7484	28	42.31912031221529	21.16887703537438	>human_xist
26	8037	8065	28	41.02890026137166	21.24412450607406	>human_xist
27	3298	3322	24	40.29901075232911	24.014084976560213	>human_xist
28	14406	14427	21	36.85726855942073	20.74576666862029	>human_xist
29	17578	17616	38	34.681154971354886	25.588949997108784	>human_xist
30	10056	10083	27	32.57162802449329	29.704167084204414	>human_xist
31	4516	4532	16	32.06687930056533	21.660551136119565	>human_xist
32	6944	6961	17	32.04188795205867	21.5206036487655	>human_xist
33	2649	2665	16	30.546961552682262	22.45063392552754	>human_xist
34	10778	10792	14	28.1221585332803	20.546991177111707	>human_xist
35	8107	8134	27	27.872435226974375	21.2716311761302	>human_xist
36	15701	15718	17	25.993227727475556	20.339544937820477	>human_xist
37	9424	9448	24	19.166323423883995	24.16679200795096	>human_xist
