	Start	End	Length	fwdLLR	kmerLLR	seqName
0	7221	8065	844	864.7545150271762	383.0711057606841	>human_xist
1	6356	7178	822	859.2916367931193	463.3777048332813	>human_xist
2	4466	4731	265	307.3918592646687	164.57432188914845	>human_xist
3	8525	8803	278	253.48974915239205	94.41501791728433	>human_xist
4	5404	5623	219	227.708906236021	131.11565749071224	>human_xist
5	8099	8293	194	216.6692376609717	112.52460183659059	>human_xist
6	4121	4369	248	204.87792920027232	100.49156298902108	>human_xist
7	6068	6285	217	193.65098609682627	120.27476499151544	>human_xist
8	3831	4024	193	151.52902853733985	55.854419114590655	>human_xist
9	8922	9058	136	142.07749854238318	71.02609936156296	>human_xist
10	1959	2074	115	122.02309987206468	92.59859073510847	>human_xist
11	8363	8485	122	120.48375267767392	36.322345475850625	>human_xist
12	5816	5942	126	113.6047763030499	51.13940952156463	>human_xist
13	4978	5079	101	105.18835138704048	37.94572482901572	>human_xist
14	9532	9604	72	104.51870971798712	65.26787304254776	>human_xist
15	2998	3110	112	89.32829832406628	48.4623504235019	>human_xist
16	9294	9376	82	88.06557518745535	44.20975911401467	>human_xist
17	9113	9169	56	77.37392646018554	49.32896207234478	>human_xist
18	5643	5761	118	70.28886029676096	35.42916303691618	>human_xist
19	3732	3801	69	67.9988826059282	28.6772930950101	>human_xist
20	4922	4960	38	47.711074910612126	27.255076908972455	>human_xist
21	9436	9487	51	47.67376496279371	51.46672482091515	>human_xist
22	4850	4894	44	45.8964927657708	25.344329013972413	>human_xist
23	1855	1886	31	41.309107065566536	19.959495993006726	>human_xist
24	2886	2943	57	39.84420618100614	27.686133667870877	>human_xist
25	8852	8891	39	37.53348375702336	24.670788445541632	>human_xist
26	4754	4784	30	35.98125703713907	29.92064642191923	>human_xist
27	9739	9765	26	34.57812343496366	26.783641576001344	>human_xist
28	9659	9687	28	32.77856541007637	19.354373945538583	>human_xist
29	4057	4077	20	31.940627122137187	20.656868477595992	>human_xist
30	13944	13995	51	27.29730904657913	18.70228346313445	>human_xist
31	5366	5384	18	26.34420678304045	21.272005099399536	>human_xist
32	1028	1060	32	25.067578005099108	17.674587768541528	>human_xist
33	4428	4450	22	24.307642321271913	17.9533752089186	>human_xist
34	3398	3412	14	24.251995822683327	17.43888433900156	>human_xist
35	15950	15970	20	21.981539095057656	18.671657005147267	>human_xist
36	1171	1194	23	21.698134465161814	17.278130201210104	>human_xist
37	1135	1152	17	20.687150403879485	21.652235131805043	>human_xist
38	12286	12318	32	19.899231280670847	25.62270889939259	>human_xist
39	11616	11642	26	19.86926797418974	25.587652383994055	>human_xist
40	18908	18929	21	19.797842247478798	20.084702954693142	>human_xist
41	17588	17620	32	18.7990905445115	20.177278699753856	>human_xist
42	5291	5305	14	18.247674727257817	18.47565630964887	>human_xist
43	16017	16041	24	13.88870231804512	18.998735747258166	>human_xist
44	6306	6334	28	11.19850584230187	20.094616137748915	>human_xist
45	501	545	44	8.944742313749657	22.117742205782633	>human_xist
