	Start	End	Length	fwdLLR	kmerLLR	seqName
0	2784	2949	165	350.0972287523276	295.4911662237579	>human_xist
1	1979	2086	107	258.395872314912	227.7176195687157	>human_xist
2	6913	6947	34	72.16176004464981	64.39795607318422	>human_xist
3	7798	7823	25	55.97114612077017	46.56469411244751	>human_xist
4	9930	9953	23	44.278139414404905	33.72053482735333	>human_xist
5	7507	7537	30	38.90868161517031	27.68078111470976	>human_xist
6	6625	6655	30	38.90868161517031	27.68078111470976	>human_xist
7	9830	9856	26	33.98456274999623	23.642992562971358	>human_xist
8	7218	7241	23	33.11613733761206	24.158470504982205	>human_xist
9	9657	9673	16	32.07130510056068	30.003817002220003	>human_xist
10	5359	5381	22	27.853037500848643	19.959449127768607	>human_xist
11	3226	3238	12	26.41443296057613	23.16634118295044	>human_xist
12	13630	13646	16	25.50232487928335	20.994292349925303	>human_xist
13	8096	8109	13	25.36377477819837	21.901786718781324	>human_xist
14	6104	6115	11	23.788469183180773	21.522127248695988	>human_xist
15	8563	8579	16	23.361258943095294	22.086836213035653	>human_xist
16	10863	10873	10	21.951311797708634	19.983368903136707	>human_xist
17	117	130	13	21.828927215693597	21.493731567293736	>human_xist
