	Start	End	Length	fwdLLR	kmerLLR	seqName
0	2786	2949	163	174.83827668065476	137.69340975028615	>human_xist
1	1977	2087	110	168.7989119917341	146.27702011596426	>human_xist
2	6913	6981	68	66.71257243728246	50.191634061677235	>human_xist
3	7798	7822	24	36.64660524028924	32.75018795804015	>human_xist
4	6067	6115	48	34.887274324426585	20.654948029514344	>human_xist
5	7218	7245	27	31.328269220556038	26.251988189599444	>human_xist
6	6625	6652	27	31.328104085742652	26.251988189599444	>human_xist
7	7507	7534	27	31.328104085742652	26.251988189599444	>human_xist
8	9924	9952	28	30.216478263575198	22.673323249193288	>human_xist
9	9651	9672	21	25.78539232721745	24.587707104988972	>human_xist
10	533	567	34	24.045613912902198	15.029570202786502	>human_xist
11	9822	9855	33	23.587366916861697	14.373314548680767	>human_xist
12	8088	8109	21	21.78869543560039	17.177464377445105	>human_xist
13	5370	5390	20	20.257100322162707	16.631546909154395	>human_xist
14	8784	8798	14	16.895110645967755	14.375042305914427	>human_xist
15	8564	8578	14	16.277857517696198	13.893494188813172	>human_xist
16	12429	12450	21	16.266974396805708	13.91626881831992	>human_xist
17	4438	4451	13	16.2142355639088	14.08039848666401	>human_xist
18	122	134	12	15.245449299500358	13.763682633539045	>human_xist
19	12295	12305	10	15.18299429359842	13.536256401632933	>human_xist
20	4059	4071	12	15.004768202913752	13.4872516503547	>human_xist
21	3228	3237	9	14.767767451721312	13.896072351279773	>human_xist
22	5612	5621	9	14.413919516226034	13.74098163659227	>human_xist
