	Start	End	Length	fwdLLR	kmerLLR	seqName
0	264	766	502	1163.2242413073254	863.0606304448083	>human_xist
1	12284	12373	89	93.97650914365965	29.284280182314887	>human_xist
2	12161	12229	68	80.08020178923346	23.829228034497987	>human_xist
3	177	241	64	77.6085419154598	22.89137923293208	>human_xist
4	10557	10587	30	65.53203136485504	22.913077789784154	>human_xist
5	12033	12075	42	57.95236208005616	22.687469621594005	>human_xist
6	14023	14052	29	50.32074288831663	19.24343653877409	>human_xist
7	18165	18184	19	44.21611872426148	15.485802262561762	>human_xist
8	112	159	47	42.93584216574726	15.665789617242694	>human_xist
9	14269	14297	28	42.06449535264332	18.059855056900062	>human_xist
10	17131	17152	21	41.592206212316654	26.89746920499826	>human_xist
11	1411	1459	48	41.25078456807387	19.40334303207004	>human_xist
12	17398	17412	14	40.196018846016564	18.899295808747716	>human_xist
13	10948	10969	21	37.701956816946165	14.201152799171012	>human_xist
14	9238	9257	19	36.973299181942664	17.173159661109736	>human_xist
15	2456	2478	22	35.31569210861153	17.16151717712819	>human_xist
16	9944	9966	22	32.51100510657358	16.589527370788915	>human_xist
17	818	829	11	31.1962864574964	15.459167739748985	>human_xist
18	18201	18226	25	29.39213372384023	19.451061533538365	>human_xist
19	10608	10640	32	28.75355091853976	16.496911906716377	>human_xist
20	14733	14750	17	28.134756317014265	14.183650706777087	>human_xist
21	39	62	23	26.59541951823155	19.92567023052169	>human_xist
22	1974	2007	33	24.80262437159928	16.458936831799804	>human_xist
23	11090	11106	16	24.761419838443203	13.838680890987973	>human_xist
24	8100	8133	33	24.74538572617422	15.829586521982378	>human_xist
25	9423	9450	27	23.783319612396298	30.33435741630379	>human_xist
26	6772	6788	16	21.681354120516332	15.383754327647225	>human_xist
27	7658	7672	14	17.91623334702537	14.25700755393052	>human_xist
28	7078	7092	14	17.91623334702537	14.25700755393052	>human_xist
29	7368	7382	14	17.91623334702537	14.25700755393052	>human_xist
30	2040	2083	43	17.08358911150907	13.434791032911619	>human_xist
31	14536	14551	15	8.868099952682911	16.025467961171742	>human_xist
32	2249	2263	14	8.20742110390232	13.335253790097369	>human_xist
33	1105	1113	8	4.729902440749797	13.954942372562002	>human_xist
34	3128	3151	23	1.7593223311148165	15.186694131280802	>human_xist
35	925	975	50	-2.607478861882271	15.083439800373696	>human_xist
