	Start	End	Length	fwdLLR	kmerLLR	seqName
0	2774	2961	187	376.2556416713501	303.9266970545982	>human_xist
1	1978	2086	108	184.3787780270468	145.53229075320155	>human_xist
2	7801	7822	21	50.46394701746402	37.22684620533229	>human_xist
3	6915	6947	32	43.784104152109535	32.119082919180585	>human_xist
4	13083	13220	137	42.63370508494654	33.42201343454872	>human_xist
5	501	584	83	28.359931824418254	46.90021497896214	>human_xist
6	8095	8120	25	26.02784070929698	31.951313689891748	>human_xist
7	3220	3241	21	24.276123578691227	28.96877688967311	>human_xist
8	12662	12701	39	16.988927524658095	28.13179602880041	>human_xist
9	9429	9475	46	12.853991332173848	29.207619595957226	>human_xist
10	453	480	27	1.219552364432559	32.81480111582795	>human_xist
11	940	976	36	0.07595523212495436	33.411130543510524	>human_xist
12	15652	15669	17	-1.7447024155762278	27.780106592805737	>human_xist
