	Start	End	Length	fwdLLR	kmerLLR	seqName
0	11945	12650	705	1333.992310626053	656.6646661967325	>human_xist
1	4981	5096	115	119.2792419319851	37.82407658552165	>human_xist
2	1413	1446	33	68.60846815713455	50.51571587070691	>human_xist
3	14029	14063	34	64.58961716864854	19.988273768879765	>human_xist
4	404	523	119	62.738158780476624	30.566344099642947	>human_xist
5	8316	8351	35	59.14784844276426	37.099994959651724	>human_xist
6	17859	17896	37	58.151325106701734	23.261348089716364	>human_xist
7	17523	17552	29	56.67272086710403	26.786934842782046	>human_xist
8	9800	9846	46	55.311486923095515	33.32349093125276	>human_xist
9	8827	8851	24	53.4035817956437	28.85856285053083	>human_xist
10	10443	10468	25	47.10717459859029	22.04178958011866	>human_xist
11	19122	19148	26	46.074056049347064	22.674084922391927	>human_xist
12	13607	13630	23	43.44326927893624	20.996993128813074	>human_xist
13	188	229	41	40.8495111049574	30.097276258957038	>human_xist
14	10055	10091	36	40.81320766359971	36.17316229759638	>human_xist
15	6266	6316	50	39.47634882917919	28.98197938196381	>human_xist
16	15701	15732	31	33.16875601637469	20.344175645085727	>human_xist
17	2649	2665	16	32.82334946667844	23.496513832699378	>human_xist
18	8107	8135	28	32.74998708308658	26.346568544015895	>human_xist
19	10779	10797	18	32.30696335822749	20.19576646985945	>human_xist
20	17578	17615	37	31.819698910671434	23.079802389331405	>human_xist
21	2762	2788	26	27.350279607907453	20.6854672241426	>human_xist
22	1194	1247	53	25.95812112076453	20.352914726347876	>human_xist
23	5413	5455	42	25.62663088172502	21.448441270220314	>human_xist
24	5492	5509	17	19.673935049966104	22.148264828947276	>human_xist
25	9424	9451	27	19.26775998659994	30.596536602109154	>human_xist
26	1075	1113	38	17.77902292304975	22.38914423411626	>human_xist
27	3129	3151	22	1.7508543418940405	20.944651329846266	>human_xist
28	942	980	38	-8.26481668369189	21.714361883597746	>human_xist
