	Start	End	Length	fwdLLR	kmerLLR	seqName
0	2774	2961	187	376.25707374927174	303.9266970545982	>human_xist
1	1978	2086	108	184.37885087565883	145.53229075320155	>human_xist
2	7801	7822	21	50.46431620699701	37.22684620533229	>human_xist
3	6915	6947	32	43.78428918005096	32.119082919180585	>human_xist
4	13083	13220	137	42.64153033107186	33.42201343454872	>human_xist
5	6628	6706	78	38.18137363866754	26.413011391975033	>human_xist
6	7510	7540	30	35.264685501357235	21.814855554865915	>human_xist
7	9939	9954	15	34.855832160316396	26.304883905215164	>human_xist
8	501	584	83	28.36208468836253	46.90021497896214	>human_xist
9	8095	8120	25	26.029007648172097	31.951313689891748	>human_xist
10	11289	11337	48	24.927412359802588	23.222770205353584	>human_xist
11	3220	3241	21	24.277539947621563	28.96877688967311	>human_xist
12	9652	9672	20	24.105276603770818	24.164718248439158	>human_xist
13	12662	12701	39	16.990992932411416	28.13179602880041	>human_xist
14	117	147	30	14.747857955555787	19.86945734290788	>human_xist
15	6186	6282	96	14.606287034137722	22.574832214710568	>human_xist
16	9429	9475	46	12.855649918517258	29.207619595957226	>human_xist
17	12291	12319	28	12.082932467062221	24.585864643603543	>human_xist
18	411	439	28	10.065196306731991	20.156345791548233	>human_xist
19	654	680	26	5.867514460205996	20.16872422851796	>human_xist
20	0	32	32	4.3448284765178755	8.806967532108104	>human_xist
21	1502	1581	79	2.4092202338332527	23.569661620958072	>human_xist
22	742	759	17	1.8405759679787081	20.01225330257313	>human_xist
23	701	724	23	1.4687637657451091	23.384603572430336	>human_xist
24	609	632	23	1.4687625088452023	21.10177972970476	>human_xist
25	453	480	27	1.220480047459887	32.81480111582795	>human_xist
26	3417	3440	23	0.6907278903051974	20.008160699041355	>human_xist
27	940	976	36	0.07626781650429848	33.411130543510524	>human_xist
28	15652	15669	17	-1.7445344819213346	27.780106592805737	>human_xist
29	3133	3151	18	-1.806617668228398	22.369387676728053	>human_xist
