	Start	End	Length	fwdLLR	kmerLLR	seqName
0	11945	12650	705	1264.9110247930448	682.7093509561082	>human_xist
1	313	372	59	96.56403020603238	35.95236339354989	>human_xist
2	13297	13379	82	96.50091026147084	32.69179691802981	>human_xist
3	4981	5076	95	87.25223159424047	26.929561541283874	>human_xist
4	7153	7207	54	77.51375490668306	27.819059256176217	>human_xist
5	9912	9967	55	74.32670542213901	31.985874809786537	>human_xist
6	4650	4703	53	70.99614630982018	32.730747452823834	>human_xist
7	1414	1447	33	69.89476975291157	51.76324168284398	>human_xist
8	14029	14063	34	67.23070156419655	28.873716780521846	>human_xist
9	8317	8351	34	63.05440876678955	43.107656590347204	>human_xist
10	8573	8629	56	60.5735897046053	24.318548425029178	>human_xist
11	17860	17895	35	60.047935327531775	29.885778275812072	>human_xist
12	17523	17552	29	58.25523623666402	31.70747886247304	>human_xist
13	6848	6904	56	57.944668762735375	22.860977772542356	>human_xist
14	18397	18432	35	50.767333600140375	25.049041208307585	>human_xist
15	188	220	32	49.78357820954005	33.26756029277624	>human_xist
16	9817	9846	29	49.69493788305991	31.231537470185373	>human_xist
17	10443	10467	24	49.30843998907048	28.171511860066516	>human_xist
18	8828	8847	19	49.20496669223212	30.650667942657236	>human_xist
19	6275	6305	30	48.64734020676562	26.00847410936163	>human_xist
20	13495	13522	27	48.09343149226234	29.467806504578903	>human_xist
21	5184	5217	33	47.11760705683315	21.991376228376225	>human_xist
22	10489	10520	31	46.63248641601561	27.5094242255297	>human_xist
23	19123	19148	25	46.36375252980005	25.95599307569185	>human_xist
24	13608	13632	24	43.121224146242724	22.973044096554588	>human_xist
25	7456	7484	28	42.61888707766744	21.16887703537438	>human_xist
26	8037	8065	28	41.328645563454046	21.24412450607406	>human_xist
27	3298	3322	24	40.54539617528306	24.014084976560213	>human_xist
28	14406	14427	21	37.0651159741048	20.74576666862029	>human_xist
29	17576	17616	40	36.56438709448065	25.61753265667022	>human_xist
30	10056	10083	27	32.858100076452814	29.704167084204414	>human_xist
31	4516	4532	16	32.210403676559935	21.660551136119565	>human_xist
32	6944	6961	17	32.19840773057794	21.5206036487655	>human_xist
33	7245	7262	17	30.82919706249055	19.931330465744267	>human_xist
34	6652	6669	17	30.82919706249055	19.931330465744267	>human_xist
35	2649	2665	16	30.69019362802692	22.45063392552754	>human_xist
36	10778	10792	14	28.23852319590469	20.546991177111707	>human_xist
37	8107	8134	27	28.158768785926014	21.2716311761302	>human_xist
38	15701	15718	17	26.148913890739777	20.339544937820477	>human_xist
39	9424	9448	24	19.413063821546018	24.16679200795096	>human_xist
