	Start	End	Length	fwdLLR	kmerLLR	seqName
0	2774	2961	187	376.0205092679648	303.9266970545982	>human_xist
1	1978	2086	108	184.2462839344887	145.53229075320155	>human_xist
2	7801	7822	21	50.444483455995766	37.22684620533229	>human_xist
3	6915	6947	32	43.75039373761439	32.119082919180585	>human_xist
4	13083	13220	137	42.46381605727947	33.42201343454872	>human_xist
5	6628	6706	78	37.95328859814879	26.413011391975033	>human_xist
6	9939	9954	15	34.84332896250751	26.304883905215164	>human_xist
7	501	584	83	28.259917102727172	46.90021497896214	>human_xist
8	8095	8120	25	26.00317963081889	31.951313689891748	>human_xist
9	3220	3241	21	24.256649731207517	28.96877688967311	>human_xist
10	9652	9672	20	24.08677478925523	24.164718248439158	>human_xist
11	12662	12701	39	16.946096693926506	28.13179602880041	>human_xist
12	9429	9475	46	12.802041515261635	29.207619595957226	>human_xist
13	12291	12319	28	12.05376206861115	24.585864643603543	>human_xist
14	1502	1581	79	2.3121131944367335	23.569661620958072	>human_xist
15	701	724	23	1.4457779069965966	23.384603572430336	>human_xist
16	453	480	27	1.1922744875296871	32.81480111582795	>human_xist
17	940	976	36	0.037055530752411414	33.411130543510524	>human_xist
18	15652	15669	17	-1.7589475738683689	27.780106592805737	>human_xist
