	Start	End	Length	fwdLLR	kmerLLR	seqName
0	3682	5043	1361	875.0838785262076	213.06785290996777	>human_xist
1	8091	8801	710	450.2568598651378	94.041781695405	>human_xist
2	9295	9767	472	268.50302970397615	63.271137060857654	>human_xist
3	9816	10183	367	256.91863844103545	65.59490154208652	>human_xist
4	5368	5759	391	248.87127863134765	81.24153760920808	>human_xist
5	8850	9214	364	241.49450709950224	62.885244262217384	>human_xist
6	6065	6539	474	238.12133308602688	48.62873126092336	>human_xist
7	1929	2099	170	148.45352484207842	91.0755600665616	>human_xist
8	6915	7142	227	141.68846808446028	51.2429389545141	>human_xist
9	7221	7421	200	129.25937938069342	39.09366471501335	>human_xist
10	7510	7712	202	123.11901105118591	37.654509202548525	>human_xist
11	2784	2942	158	109.18069594642725	55.865827478218534	>human_xist
12	5811	5966	155	102.6914674546324	31.336947777450177	>human_xist
13	12198	12308	110	94.62564109769573	19.695910996388875	>human_xist
14	17495	17620	125	79.28690944771154	21.40185400197663	>human_xist
15	3000	3106	106	78.38127783040738	38.454372581431244	>human_xist
16	6740	6827	87	66.89331652455769	29.555276114274193	>human_xist
17	1844	1906	62	56.01456902074614	20.389058656277257	>human_xist
18	17659	17723	64	49.02687054635146	19.81537125611834	>human_xist
19	14961	15029	68	47.93516154052344	13.489613536399702	>human_xist
20	2650	2704	54	43.19689756537565	22.180398199843864	>human_xist
21	13287	13335	48	38.86904728001491	16.90057886280158	>human_xist
22	7801	7841	40	36.80904987619152	17.974895007534258	>human_xist
23	6628	6669	41	35.89612668086812	16.718246250771926	>human_xist
24	10305	10342	37	34.778263605250544	16.21133757831788	>human_xist
25	14400	14441	41	34.057239613891966	15.889601844764059	>human_xist
26	3365	3413	48	33.051448564609416	14.944255842775362	>human_xist
27	7972	8002	30	26.44555821991085	14.065037469036952	>human_xist
28	11602	11642	40	21.27411609396063	16.18226700163609	>human_xist
