	Start	End	Length	fwdLLR	kmerLLR	seqName
0	2775	2949	174	387.3218400084213	326.24165453589944	>human_xist
1	1978	2086	108	227.74649063994877	193.36256638487544	>human_xist
2	6912	6947	35	64.99738525603681	54.464174453162286	>human_xist
3	7801	7822	21	54.978767506371995	44.923983018764204	>human_xist
4	9829	9857	28	41.15889826211935	28.191662145684035	>human_xist
5	9939	9954	15	39.6077391231489	33.04499605973852	>human_xist
6	6628	6655	27	35.577056622255924	25.08449036462713	>human_xist
7	7510	7537	27	35.577056622255924	25.08449036462713	>human_xist
8	9653	9676	23	30.446502573412488	30.700374653029712	>human_xist
9	501	556	55	25.701338671041697	27.17826191093178	>human_xist
10	8095	8118	23	25.111635652018236	28.683642386012394	>human_xist
11	3221	3241	20	24.65675237763702	27.92122323501937	>human_xist
