	Start	End	Length	fwdLLR	kmerLLR	seqName
0	2784	2949	165	347.78787380023664	295.4911662237579	>human_xist
1	1979	2086	107	256.9175332482862	227.7176195687157	>human_xist
2	6913	6947	34	71.73139017254991	64.39795607318422	>human_xist
3	7798	7823	25	55.66985693678235	46.56469411244751	>human_xist
4	9930	9953	23	44.00596775321624	33.72053482735333	>human_xist
5	6625	6654	29	38.431354380194136	27.689614036735662	>human_xist
6	7507	7536	29	38.431354380194136	27.689614036735662	>human_xist
7	9830	9856	26	33.66882939468999	23.642992562971358	>human_xist
8	7218	7240	22	32.47726859212082	24.15086697007544	>human_xist
9	9657	9673	16	31.89929112078636	30.003817002220003	>human_xist
10	3226	3238	12	26.300414750161565	23.16634118295044	>human_xist
11	13630	13646	16	25.32997116112176	20.994292349925303	>human_xist
12	8096	8109	13	25.23466100502843	21.901786718781324	>human_xist
13	6104	6115	11	23.68806237264284	21.522127248695988	>human_xist
14	8563	8579	16	23.18919174197174	22.086836213035653	>human_xist
15	117	130	13	21.700333195096427	21.493731567293736	>human_xist
