	Start	End	Length	fwdLLR	kmerLLR	seqName
0	176	766	590	1462.8923356764235	1015.4185301889529	>human_xist
1	12161	12230	69	78.18324623783815	15.56060198777891	>human_xist
2	12284	12337	53	55.73834867516359	27.567892259662813	>human_xist
3	17399	17413	14	40.83871797625241	14.267177286977955	>human_xist
4	1406	1461	55	38.26429247434032	22.037804765401802	>human_xist
5	17133	17162	29	37.5914538008131	32.94048593736494	>human_xist
6	2458	2478	20	33.769922048551706	15.409957600731872	>human_xist
7	10608	10640	32	33.63979770539976	22.524824818740967	>human_xist
8	8100	8133	33	28.88568086196574	20.298268571185247	>human_xist
9	6772	6790	18	23.785374698246898	15.374616134062933	>human_xist
10	1972	2007	35	21.53716041984177	13.49072232780344	>human_xist
11	7658	7674	16	20.49485921626571	14.743542235528949	>human_xist
12	7368	7384	16	20.49485921626571	14.743542235528949	>human_xist
13	18209	18227	18	19.055113510867812	13.35563840865504	>human_xist
14	7062	7094	32	15.85637549575847	16.707741731484248	>human_xist
15	2040	2074	34	15.615373663309526	21.91077478072566	>human_xist
16	9423	9456	33	15.283133793597756	28.732286869252505	>human_xist
17	2769	2784	15	13.978328411061199	15.343243311807086	>human_xist
18	6265	6288	23	13.30268180226247	14.911162961554652	>human_xist
19	51	63	12	12.981045999740942	17.719395235810765	>human_xist
20	14535	14551	16	12.54489721642058	23.20419292644327	>human_xist
21	17587	17635	48	11.093372099952035	18.358980448137345	>human_xist
22	1775	1789	14	7.848296715569063	13.786576743856386	>human_xist
23	11313	11337	24	6.814741533768711	15.082362033816992	>human_xist
24	3023	3042	19	5.9450290693338275	14.26980143343971	>human_xist
25	1104	1113	9	4.030038814986021	14.977074215991536	>human_xist
26	3130	3151	21	3.8903227968939404	24.29146343608437	>human_xist
27	13083	13105	22	3.704342368651652	15.178608888510269	>human_xist
28	2249	2260	11	1.681282488299317	14.873102470642152	>human_xist
29	925	976	51	1.000685774210183	30.047733560355255	>human_xist
30	1502	1580	78	0.785236453396351	22.73020337359833	>human_xist
31	13953	13963	10	0.2301528811567195	13.748732653720076	>human_xist
32	3418	3442	24	-0.9569952136442623	15.180655753463299	>human_xist
33	13202	13218	16	-3.324414703576423	16.925913563157167	>human_xist
34	12685	12700	15	-4.552425088076134	15.973433756890856	>human_xist
35	6690	6706	16	-4.910486386740359	17.018158929792406	>human_xist
36	6186	6202	16	-4.910562998751033	18.496810758305514	>human_xist
37	15653	15669	16	-4.910971864582393	24.57523714304432	>human_xist
