	Start	End	Length	fwdLLR	kmerLLR	seqName
0	8459	8802	343	265.31108510691274	76.83162027817389	>human_xist
1	9833	10183	350	258.6031655699758	54.02933524809623	>human_xist
2	4467	4731	264	251.2870364549335	117.9399098631693	>human_xist
3	4121	4450	329	238.9207108311798	85.74102428182869	>human_xist
4	6926	7143	217	188.36931854006548	89.72730960618242	>human_xist
5	5405	5637	232	187.58243044251412	80.58976684680192	>human_xist
6	6314	6567	253	178.57346587125585	63.11234679862764	>human_xist
7	6639	6873	234	161.51926553866042	71.27007032491792	>human_xist
8	8099	8292	193	157.7737296466007	62.124395116667074	>human_xist
9	6063	6284	221	146.47509258960872	67.53339931739083	>human_xist
10	1930	2073	143	146.05685411381955	96.8653889016482	>human_xist
11	9409	9603	194	144.13479401948962	61.762876917344556	>human_xist
12	3831	4024	193	140.05051403517473	51.15678673611046	>human_xist
13	7564	7712	148	132.16761546902558	68.72870081635347	>human_xist
14	4821	4958	137	126.56836774325643	37.42951528825961	>human_xist
15	5817	5967	150	113.96517290656175	41.087193657287344	>human_xist
16	7350	7466	116	113.44179771100903	50.87439933501264	>human_xist
17	3681	3801	120	94.15598506989113	36.01021237855775	>human_xist
18	9114	9213	99	91.1846680782453	37.491049973598365	>human_xist
19	2998	3108	110	89.45031252185595	49.15369924572644	>human_xist
20	9294	9387	93	82.70839067682027	36.33213813492944	>human_xist
21	7930	8047	117	79.35139067202363	24.485179289015605	>human_xist
22	8923	8991	68	73.5000970488428	46.908887516020286	>human_xist
23	7229	7325	96	73.11845603615188	27.17112356850282	>human_xist
24	4979	5043	64	71.41378065384265	33.809900699245986	>human_xist
25	1842	1907	65	68.07030088972942	22.012017056088325	>human_xist
26	5643	5759	116	64.28459006912885	25.236521133464976	>human_xist
27	9010	9096	86	60.22157133361134	18.990171551131425	>human_xist
28	14960	15026	66	52.01081476238414	13.500095435071785	>human_xist
29	2887	2943	56	50.094691967871995	37.79326810469303	>human_xist
30	8345	8413	68	49.57522870002515	21.377872760874425	>human_xist
31	15392	15446	54	42.44699262009959	14.090887185577458	>human_xist
32	15916	15969	53	41.309426732781674	20.26903486104419	>human_xist
33	3447	3493	46	37.986627223202845	15.336598929698994	>human_xist
34	7809	7842	33	37.679638600734165	19.145413460862585	>human_xist
35	10312	10343	31	32.96515304088018	16.777093549636334	>human_xist
36	7521	7551	30	32.93062184268658	17.703391420373862	>human_xist
37	2659	2704	45	32.58961538908608	18.013845389028745	>human_xist
38	12287	12309	22	30.90791845696893	22.0537561715972	>human_xist
39	4748	4784	36	30.717603098381232	23.180084078822915	>human_xist
40	8859	8890	31	30.650440157485093	19.219939330932363	>human_xist
41	11808	11836	28	29.29615920000728	16.76749767430934	>human_xist
42	9738	9768	30	28.835654640883888	22.0468756833244	>human_xist
43	11601	11642	41	28.745770811837588	24.655643334193087	>human_xist
44	9659	9686	27	28.42762321017412	16.6169570217898	>human_xist
45	4057	4100	43	28.364599681479604	17.588573292952105	>human_xist
46	2832	2866	34	27.356406886440254	21.265587385387732	>human_xist
47	518	544	26	26.03659591739401	16.404566091986425	>human_xist
48	13944	13995	51	25.796680743826983	16.75226898405714	>human_xist
49	17706	17724	18	22.703300956581558	19.6980337463079	>human_xist
50	115	140	25	21.565665382635842	15.258292893862887	>human_xist
51	3398	3413	15	20.627791579439418	14.337930427765983	>human_xist
52	1032	1059	27	20.580316666115692	13.94315144781612	>human_xist
53	5179	5201	22	19.906596535963843	13.760179361364663	>human_xist
54	5366	5382	16	19.55705300915068	16.311423985754473	>human_xist
55	18909	18931	22	18.99777881369542	15.129578248003128	>human_xist
56	17588	17621	33	18.964786914457875	17.080004558769247	>human_xist
57	2227	2250	23	18.871138266725325	14.983492372407682	>human_xist
58	5291	5305	14	16.979358633622894	15.84734307999544	>human_xist
59	17559	17575	16	16.621863866811324	15.799073477872923	>human_xist
60	1136	1156	20	16.5485183961176	15.101881416305673	>human_xist
61	16022	16041	19	14.997193182009255	14.070479261097404	>human_xist
