	Start	End	Length	fwdLLR	kmerLLR	seqName
0	2775	2949	174	387.3219018087491	326.24165453589944	>human_xist
1	1978	2086	108	227.74651337660816	193.36256638487544	>human_xist
2	6912	6947	35	64.99738846121977	54.464174453162286	>human_xist
3	7801	7822	21	54.97878451917978	44.923983018764204	>human_xist
4	9829	9857	28	41.158925385259124	28.191662145684035	>human_xist
5	9939	9954	15	39.60776186891026	33.04499605973852	>human_xist
6	7510	7537	27	35.57711250779806	25.08449036462713	>human_xist
7	6628	6655	27	35.57711250779806	25.08449036462713	>human_xist
8	9653	9676	23	30.446637525893124	30.700374653029712	>human_xist
9	7221	7241	20	30.360367840222636	21.274499809864068	>human_xist
10	501	556	55	25.701670881137318	27.17826191093178	>human_xist
11	8095	8118	23	25.11164829572877	28.683642386012394	>human_xist
12	3221	3241	20	24.656825270914027	27.92122323501937	>human_xist
13	10863	10876	13	24.10995475577917	21.826876613054367	>human_xist
14	116	130	14	21.52721787824477	21.60159849266536	>human_xist
15	11290	11302	12	17.226264598889543	21.847786391135116	>human_xist
16	12293	12318	25	11.223597815078392	20.366861211990113	>human_xist
