	Start	End	Length	fwdLLR	kmerLLR	seqName
0	11945	12650	705	1324.877564990451	656.6646661967325	>human_xist
1	4981	5096	115	117.86245748349938	37.82407658552165	>human_xist
2	1413	1446	33	68.25657459346678	50.51571587070691	>human_xist
3	9911	9967	56	67.96988201476427	18.27904001858451	>human_xist
4	14029	14063	34	64.22543795290187	19.988273768879765	>human_xist
5	404	523	119	61.329590554595825	30.566344099642947	>human_xist
6	8573	8629	56	58.88251330547098	18.833588499072334	>human_xist
7	8316	8351	35	58.769856221601856	37.099994959651724	>human_xist
8	17859	17896	37	57.74796468880999	23.261348089716364	>human_xist
9	17523	17552	29	56.37372635896725	26.786934842782046	>human_xist
10	4649	4699	50	55.76894182326788	17.234141418721038	>human_xist
11	9800	9846	46	54.79218586116059	33.32349093125276	>human_xist
12	8827	8851	24	53.16949316620756	28.85856285053083	>human_xist
13	10443	10468	25	46.86034232921847	22.04178958011866	>human_xist
14	19122	19148	26	45.81383657225746	22.674084922391927	>human_xist
15	7153	7181	28	45.36620803909133	17.056691438810276	>human_xist
16	13607	13630	23	43.223200095491364	20.996993128813074	>human_xist
17	188	229	41	40.39363126775868	30.097276258957038	>human_xist
18	10055	10090	35	40.264365412241034	36.171179302729115	>human_xist
19	13496	13522	26	39.1288724408179	19.291460311855246	>human_xist
20	6266	6316	50	38.902485077974234	28.98197938196381	>human_xist
21	18395	18429	34	38.870662249573684	17.317474038946784	>human_xist
22	704	767	63	37.174429469703796	18.7664305975552	>human_xist
23	10488	10512	24	34.215355614847795	19.851899248481857	>human_xist
24	13796	13815	19	33.879994768062204	19.190480895168378	>human_xist
25	15701	15732	31	32.84326107905247	20.344175645085727	>human_xist
26	2649	2665	16	32.69351763130942	23.496513832699378	>human_xist
27	8107	8135	28	32.46285997406761	26.346568544015895	>human_xist
28	10779	10797	18	32.15047013734444	20.19576646985945	>human_xist
29	3299	3315	16	31.377017519335084	18.146578014850775	>human_xist
30	13546	13572	26	30.115213709036198	17.081855120273133	>human_xist
31	11394	11426	32	29.251201575413518	17.630224101224826	>human_xist
32	8868	8884	16	28.94912838883279	16.817391277205857	>human_xist
33	4516	4531	15	28.61710941436324	17.871589272923558	>human_xist
34	6944	6960	16	28.408779987529996	16.878065067100636	>human_xist
35	2762	2788	26	27.08974068276487	20.6854672241426	>human_xist
36	1194	1247	53	25.351865871407767	20.352914726347876	>human_xist
37	5413	5455	42	25.158723585733014	21.448441270220314	>human_xist
38	16516	16558	42	23.920988952046798	18.479840057644424	>human_xist
39	6652	6674	22	22.946247019000253	17.352297795101777	>human_xist
40	9752	9778	26	22.35087232963008	18.2057254921084	>human_xist
41	130	152	22	21.986791715501198	19.48332199751053	>human_xist
42	17589	17615	26	19.620944375842214	22.945328374170856	>human_xist
43	5492	5509	17	19.53119051107484	22.148264828947276	>human_xist
44	9424	9451	27	18.99465780939431	30.596536602109154	>human_xist
45	6577	6616	39	17.710827215840027	17.545817836685956	>human_xist
46	1075	1113	38	17.365305591995707	22.38914423411626	>human_xist
47	1776	1795	19	14.83593925965124	17.858229406958543	>human_xist
48	17094	17115	21	14.176908106501287	19.850320782467122	>human_xist
49	845	872	27	13.353864681271887	17.564498497478723	>human_xist
50	3129	3151	22	1.5438118394841354	20.944651329846266	>human_xist
51	17142	17164	22	-0.5684123850319907	17.803097310164333	>human_xist
52	6182	6202	20	-0.7547500686169997	19.132427742508582	>human_xist
53	942	980	38	-8.68096917793855	21.714361883597746	>human_xist
54	15653	15669	16	-10.240844140870536	19.2454265947558	>human_xist
