	Start	End	Length	fwdLLR	kmerLLR	seqName
0	11946	12650	704	810.5677028540813	414.08497913123347	>human_xist
1	13296	13398	102	96.34774056512526	37.629737781363815	>human_xist
2	286	372	86	96.34506206825796	34.927350257538876	>human_xist
3	3250	3322	72	64.147642526948	27.31893355221962	>human_xist
4	9912	9967	55	63.25026721053615	34.898525890966425	>human_xist
5	178	239	61	60.39101711499853	26.346276674158048	>human_xist
6	4651	4703	52	59.53037426468734	32.6093624023724	>human_xist
7	4221	4299	78	58.35425584374076	26.89987876013737	>human_xist
8	13459	13522	63	56.83616778865172	23.730609987224	>human_xist
9	630	660	30	54.44237404555042	25.29363716562085	>human_xist
10	1844	1900	56	54.064466433910184	27.444797225784896	>human_xist
11	1414	1455	41	53.76538963757312	33.71209486083296	>human_xist
12	14031	14063	32	50.10655429800889	26.592243684380975	>human_xist
13	9817	9860	43	46.996816510938174	25.078493824167793	>human_xist
14	8317	8353	36	44.283120314522705	28.487071786828295	>human_xist
15	10489	10523	34	43.56509932723327	26.955205481258417	>human_xist
16	17525	17551	26	42.19947262697346	24.570885701961046	>human_xist
17	8827	8846	19	36.942554391187784	23.520089224905277	>human_xist
