	Start	End	Length	fwdLLR	kmerLLR	seqName
0	2774	2961	187	376.2556976616895	303.9266970545982	>human_xist
1	1978	2086	108	184.37878074498371	145.53229075320155	>human_xist
2	7801	7822	21	50.46395994450879	37.22684620533229	>human_xist
3	6915	6947	32	43.78411087574449	32.119082919180585	>human_xist
4	13083	13220	137	42.634038538467394	33.42201343454872	>human_xist
5	6628	6706	78	38.0459862879344	26.413011391975033	>human_xist
6	9939	9954	15	34.8550273935396	26.304883905215164	>human_xist
7	501	584	83	28.360011072047655	46.90021497896214	>human_xist
8	8095	8120	25	26.02788139904905	31.951313689891748	>human_xist
9	11289	11337	48	24.916226380285252	23.222770205353584	>human_xist
10	3220	3241	21	24.276173535328297	28.96877688967311	>human_xist
11	9652	9672	20	24.10492034445312	24.164718248439158	>human_xist
12	12662	12701	39	16.989000252264987	28.13179602880041	>human_xist
13	9429	9475	46	12.854049634027774	29.207619595957226	>human_xist
14	12291	12319	28	12.08231767314436	24.585864643603543	>human_xist
15	1502	1581	79	2.406997536336803	23.569661620958072	>human_xist
16	701	724	23	1.467868567415195	23.384603572430336	>human_xist
17	453	480	27	1.2195848358772423	32.81480111582795	>human_xist
18	940	976	36	0.07596615139863161	33.411130543510524	>human_xist
19	15652	15669	17	-1.7446965609937877	27.780106592805737	>human_xist
