	Start	End	Length	fwdLLR	kmerLLR	seqName
0	112	770	658	1316.22806026735	869.2222835393877	>human_xist
1	12284	12373	89	94.92345215091996	29.284280182314887	>human_xist
2	12161	12229	68	80.36283548091512	23.829228034497987	>human_xist
3	10557	10587	30	65.857800100925	22.913077789784154	>human_xist
4	12033	12075	42	58.43341594114111	22.687469621594005	>human_xist
5	14023	14052	29	50.63056340136632	19.24343653877409	>human_xist
6	14269	14297	28	42.36179502222063	18.059855056900062	>human_xist
7	1411	1459	48	41.808658226787884	19.40334303207004	>human_xist
8	17131	17152	21	41.800166416046864	26.89746920499826	>human_xist
9	17398	17412	14	40.31150865149643	18.899295808747716	>human_xist
10	9238	9257	19	37.15482091586216	17.173159661109736	>human_xist
11	2456	2478	22	35.53396505438752	17.16151717712819	>human_xist
12	9944	9966	22	32.73269255343715	16.589527370788915	>human_xist
13	18201	18227	26	31.245785269383248	19.44869554204493	>human_xist
14	10608	10640	32	29.100187164481554	16.496911906716377	>human_xist
15	39	62	23	26.827016341893255	19.92567023052169	>human_xist
16	1974	2007	33	25.16416672311999	16.458936831799804	>human_xist
17	9423	9450	27	24.0702245118878	30.33435741630379	>human_xist
