	Start	End	Length	fwdLLR	kmerLLR	seqName
0	11945	12650	705	1045.849866403567	569.4714466310716	>human_xist
1	313	373	60	86.43564210257279	35.81683628075962	>human_xist
2	13297	13361	64	76.868007784177	36.22673857812356	>human_xist
3	4984	5076	92	76.49614003477666	22.740459900122573	>human_xist
4	4650	4703	53	71.62870640188493	39.23291994213406	>human_xist
5	9913	9967	54	69.32604717633825	34.97042067281626	>human_xist
6	1413	1456	43	67.54679015174077	44.312114356598784	>human_xist
7	7154	7207	53	65.30966293419965	25.959251535754788	>human_xist
8	7444	7496	52	61.05955335214139	24.55500218033933	>human_xist
9	632	661	29	60.70859959037065	22.543076580117685	>human_xist
10	14029	14063	34	60.39218076582412	29.84518562822339	>human_xist
11	4221	4299	78	60.37113295366112	27.492578243910884	>human_xist
12	1843	1900	57	59.5145161372339	26.592574447616528	>human_xist
13	8316	8350	34	59.06634090945147	39.91938248710443	>human_xist
14	8576	8629	53	55.46642770823513	24.23560968020547	>human_xist
15	17860	17896	36	54.10110735553968	27.671423583885883	>human_xist
16	17523	17552	29	53.828623457844685	31.805585450186925	>human_xist
17	4474	4531	57	53.727903850973746	24.604382636650087	>human_xist
18	6850	6904	54	52.89423890311821	24.155915124168928	>human_xist
19	13484	13521	37	52.43405055392887	27.30628024152159	>human_xist
20	10489	10524	35	50.45245329132183	30.861737057534214	>human_xist
21	8827	8846	19	46.6946672767715	29.547812582226413	>human_xist
22	10445	10467	22	44.6016048909424	28.62035791845912	>human_xist
23	18397	18431	34	44.407124896471316	22.559820040932152	>human_xist
24	189	218	29	44.3861739003749	30.854458531650323	>human_xist
25	9817	9850	33	43.298056277337736	26.302748633447095	>human_xist
26	5187	5217	30	41.95995746422767	21.50924464732998	>human_xist
27	19123	19148	25	41.8166571380994	23.673844662802992	>human_xist
28	14409	14439	30	41.17800425162548	22.057743061383434	>human_xist
29	3299	3321	22	39.93229605380938	25.95908729985041	>human_xist
30	6278	6302	24	39.905739079547715	24.21851048757358	>human_xist
31	10383	10402	19	37.09614751205635	21.071640321806527	>human_xist
32	3250	3274	24	36.35717088162582	21.63221064147922	>human_xist
33	7825	7843	18	32.875859511886006	22.18834915910321	>human_xist
34	7534	7552	18	32.875859511886006	22.18834915910321	>human_xist
35	17576	17616	40	32.0447846812674	21.9425045630432	>human_xist
36	15755	15773	18	31.096373717578302	20.92578853391376	>human_xist
37	10056	10083	27	30.898511470916418	25.60882516207269	>human_xist
38	6944	6961	17	30.802424631084335	21.83644708312164	>human_xist
39	7245	7262	17	29.859328092874478	20.663244952204593	>human_xist
40	6652	6669	17	29.859328092874478	20.663244952204593	>human_xist
41	19028	19050	22	19.567023699824233	20.559204681731615	>human_xist
