	Start	End	Length	fwdLLR	kmerLLR	seqName
0	11945	12650	705	1054.9975636959134	569.4714466310716	>human_xist
1	313	373	60	87.16506232806859	35.81683628075962	>human_xist
2	13297	13361	64	77.64903816892974	36.22673857812356	>human_xist
3	4983	5076	93	77.3172720401426	22.740808628547484	>human_xist
4	4650	4704	54	72.93968784394207	39.2413482966906	>human_xist
5	3250	3321	71	72.6692584233702	27.784124428615826	>human_xist
6	9913	9967	54	69.97859762659891	34.97042067281626	>human_xist
7	1413	1456	43	68.05400635793478	44.312114356598784	>human_xist
8	7154	7207	53	65.94920442765255	25.959251535754788	>human_xist
9	7444	7496	52	61.685699793402875	24.55500218033933	>human_xist
10	4221	4299	78	61.33690314069247	27.492578243910884	>human_xist
11	632	661	29	61.03449974685327	22.543076580117685	>human_xist
12	1843	1901	58	60.877925480202975	26.60100280217307	>human_xist
13	14029	14063	34	60.782100843997426	29.84518562822339	>human_xist
14	8316	8350	34	59.4559181119474	39.91938248710443	>human_xist
15	8576	8629	53	56.10600944218618	24.23560968020547	>human_xist
16	17860	17896	36	54.51834308646204	27.671423583885883	>human_xist
17	4474	4531	57	54.418872759268254	24.604382636650087	>human_xist
18	17523	17552	29	54.15328927099759	31.805585450186925	>human_xist
19	6850	6904	54	53.54685599609104	24.155915124168928	>human_xist
20	13484	13521	37	52.86213335555897	27.30628024152159	>human_xist
21	10489	10524	35	50.85675501666594	30.861737057534214	>human_xist
22	8827	8846	19	46.889535680178454	29.547812582226413	>human_xist
23	10445	10467	22	44.83643842025231	28.62035791845912	>human_xist
24	18397	18431	34	44.79853117436048	22.559820040932152	>human_xist
25	189	218	29	44.71189583560829	30.854458531650323	>human_xist
26	9817	9850	33	43.676642981858805	26.302748633447095	>human_xist
27	5187	5217	30	42.297262934405865	21.50924464732998	>human_xist
28	19123	19148	25	42.090365582454524	23.673844662802992	>human_xist
29	14409	14439	30	41.51691264140149	22.057743061383434	>human_xist
30	6278	6302	24	40.16664585451912	24.21851048757358	>human_xist
31	10383	10402	19	37.291681929100534	21.071640321806527	>human_xist
32	13607	13630	23	37.192856956823505	20.070239716632173	>human_xist
33	7534	7552	18	33.05822062880013	22.18834915910321	>human_xist
34	7825	7843	18	33.05822062880013	22.18834915910321	>human_xist
35	17576	17616	40	32.512143804544905	21.9425045630432	>human_xist
36	8119	8134	15	32.360394827687244	20.075972316490365	>human_xist
37	15755	15773	18	31.277748530524164	20.92578853391376	>human_xist
38	2649	2672	23	31.273215423521293	20.1774303660803	>human_xist
39	10056	10083	27	31.19755336350434	25.60882516207269	>human_xist
40	6944	6961	17	30.972029031132223	21.83644708312164	>human_xist
41	7245	7262	17	30.02862393916587	20.663244952204593	>human_xist
42	6652	6669	17	30.02862393916587	20.663244952204593	>human_xist
43	19028	19050	22	19.80162190870402	20.559204681731615	>human_xist
