	Start	End	Length	fwdLLR	kmerLLR	seqName
0	12087	12650	563	611.47996595941	306.374166984986	>human_xist
1	11946	12078	132	199.48376322262197	121.46612101185588	>human_xist
2	286	372	86	95.46480218286365	34.927350257538876	>human_xist
3	13296	13398	102	95.12984201272059	37.629737781363815	>human_xist
4	4983	5075	92	65.66266289561872	18.486190253515645	>human_xist
5	9912	9967	55	62.57553722347939	34.898525890966425	>human_xist
6	178	239	61	59.654074780084784	26.346276674158048	>human_xist
7	4651	4703	52	58.89481199016774	32.6093624023724	>human_xist
8	4221	4299	78	57.43790501879181	26.89987876013737	>human_xist
9	777	852	75	56.75759597469545	15.226686787536039	>human_xist
10	13459	13522	63	56.20612774143376	23.730609987224	>human_xist
11	630	660	30	54.09375920425424	25.29363716562085	>human_xist
12	7154	7206	52	53.95565799632567	22.71528900963341	>human_xist
13	1844	1900	56	53.37613477563161	27.444797225784896	>human_xist
14	1414	1455	41	53.27438521500068	33.71209486083296	>human_xist
15	2257	2324	67	53.127515466473085	14.093613689246808	>human_xist
16	7444	7495	51	49.822966636700755	20.989161780569475	>human_xist
17	14031	14063	32	49.729331781461525	26.592243684380975	>human_xist
18	8572	8628	56	48.66567999608429	20.77606989039799	>human_xist
19	4474	4529	55	46.750347565219954	21.77049800231481	>human_xist
20	9817	9860	43	46.4800384524128	25.078493824167793	>human_xist
21	6850	6904	54	44.815215322607116	20.48107371643897	>human_xist
22	8025	8080	55	44.69491270388494	15.80223733880132	>human_xist
23	17397	17431	34	44.48566054370471	21.820807485403122	>human_xist
24	8317	8353	36	43.8573573678334	28.487071786828295	>human_xist
25	10489	10523	34	43.16231498541413	26.955205481258417	>human_xist
26	17525	17551	26	41.90058360572978	24.570885701961046	>human_xist
27	17860	17889	29	40.79612961847147	21.760909540357858	>human_xist
28	478	502	24	40.63067631644746	19.05546025993101	>human_xist
29	3946	3998	52	39.97113332881651	14.796557203535315	>human_xist
30	14409	14439	30	36.81425694746392	21.471654935767788	>human_xist
31	8827	8846	19	36.73554322575278	23.520089224905277	>human_xist
32	18396	18431	35	35.991995258588474	17.664268551748563	>human_xist
33	10445	10467	22	35.97297104696759	22.984270700794625	>human_xist
34	18723	18752	29	35.70586032348558	16.47925841678054	>human_xist
35	722	748	26	34.31522613876554	15.234313454390602	>human_xist
36	19123	19148	25	33.962483381580654	19.18367724916355	>human_xist
37	394	415	21	33.81099978358385	16.671266729574782	>human_xist
38	678	701	23	33.22858383703944	14.913833975020722	>human_xist
39	3299	3322	23	33.13554424435499	21.746488368295488	>human_xist
40	6274	6302	28	32.350438319300366	18.85752496291198	>human_xist
41	10236	10262	26	31.704102144404033	14.916234702291618	>human_xist
42	3250	3273	23	31.32233951553043	19.054536600550207	>human_xist
43	14258	14282	24	30.569583129114932	14.104822140861927	>human_xist
44	13608	13630	22	29.606813429346175	16.244321789268056	>human_xist
45	10381	10402	21	29.496505030401266	16.577291207841355	>human_xist
46	437	459	22	29.304425053752595	14.456557414344474	>human_xist
47	5197	5221	24	28.573773039563875	15.413241275649312	>human_xist
48	17577	17615	38	28.475688396527488	17.70736018329015	>human_xist
49	596	610	14	28.189941045566833	14.665668586860946	>human_xist
50	3839	3869	30	27.3865713450854	14.834951143706604	>human_xist
51	11398	11436	38	27.119565712351772	14.334283004205616	>human_xist
52	8119	8135	16	26.35249026143962	16.909037113794753	>human_xist
53	15755	15773	18	26.168756957548396	17.58882342161624	>human_xist
54	4826	4846	20	26.12193067484158	13.900089803726615	>human_xist
55	8978	9004	26	26.001921296109018	14.926889217231079	>human_xist
56	3510	3528	18	25.886157255821075	15.406657746540262	>human_xist
57	11781	11803	22	25.559857622359658	16.622648501056787	>human_xist
58	16268	16295	27	25.414609951389508	13.786201215161924	>human_xist
59	7534	7551	17	25.227486691481516	17.281977073972044	>human_xist
60	7825	7842	17	25.227486691481516	17.281977073972044	>human_xist
61	17133	17152	19	25.196908903578304	14.844318712366103	>human_xist
62	2650	2672	22	25.027372617452684	15.376352894221355	>human_xist
63	81	108	27	24.741493092429124	13.350466391433912	>human_xist
64	10056	10082	26	24.583243672873863	18.070933474637982	>human_xist
65	6944	6961	17	24.3178637424121	17.106462026580232	>human_xist
66	5421	5437	16	24.2986215365086	17.26478644678609	>human_xist
67	2720	2747	27	24.14634647054956	13.817428172559914	>human_xist
68	9158	9177	19	24.12656345373223	14.640330230592824	>human_xist
69	7245	7262	17	23.41913588456798	15.906522224077023	>human_xist
70	6652	6669	17	23.41913588456798	15.906522224077023	>human_xist
71	14658	14676	18	23.110025085619412	13.533513597212604	>human_xist
72	5871	5888	17	23.03301966131103	13.648549822529063	>human_xist
73	18017	18033	16	22.639044573298307	13.461279423401152	>human_xist
74	13796	13809	13	20.779928751843812	14.411191845369444	>human_xist
75	19028	19052	24	20.76508698718098	18.243094739997687	>human_xist
76	40	57	17	18.575164360583116	13.28250246808524	>human_xist
77	0	12	12	11.724136681247636	6.9145913217293185	>human_xist
