	Start	End	Length	fwdLLR	kmerLLR	seqName
0	2786	2949	163	174.82437010073193	137.69340975028615	>human_xist
1	1977	2087	110	168.78030391913506	146.27702011596426	>human_xist
2	6913	6981	68	66.64085045649085	50.191634061677235	>human_xist
3	7798	7822	24	36.646449739416276	32.75018795804015	>human_xist
4	6067	6115	48	34.791702681860556	20.654948029514344	>human_xist
5	7218	7245	27	31.32706867285752	26.251988189599444	>human_xist
6	6625	6652	27	31.327068460204572	26.251988189599444	>human_xist
7	7507	7534	27	31.327068460204572	26.251988189599444	>human_xist
8	9924	9952	28	30.215802855637506	22.673323249193288	>human_xist
9	9651	9672	21	25.785329839696857	24.587707104988972	>human_xist
