	Start	End	Length	fwdLLR	kmerLLR	seqName
0	2784	2949	165	350.0971201854013	295.4911662237579	>human_xist
1	1979	2086	107	258.3952136234359	227.7176195687157	>human_xist
2	6913	6947	34	72.16140578656268	64.39795607318422	>human_xist
3	7798	7823	25	55.97101597430701	46.56469411244751	>human_xist
4	9930	9953	23	44.27805225440325	33.72053482735333	>human_xist
5	6625	6654	29	38.789964668572566	27.689614036735662	>human_xist
6	7507	7536	29	38.789964668572566	27.689614036735662	>human_xist
7	9830	9856	26	33.984355202566604	23.642992562971358	>human_xist
8	7218	7241	23	33.114352973039956	24.158470504982205	>human_xist
9	9657	9673	16	32.071174971327395	30.003817002220003	>human_xist
