	Start	End	Length	fwdLLR	kmerLLR	seqName
0	11945	12650	705	1265.820492421196	682.7093509561082	>human_xist
1	313	372	59	96.63526610077679	35.95236339354989	>human_xist
2	13297	13379	82	96.60274691595805	32.69179691802981	>human_xist
3	4981	5076	95	87.36931116637811	26.929561541283874	>human_xist
4	7153	7207	54	77.57811052494299	27.819059256176217	>human_xist
5	9912	9967	55	74.39173053664678	31.985874809786537	>human_xist
6	4650	4703	53	71.06093437756988	32.730747452823834	>human_xist
7	1414	1447	33	69.93268688274259	51.76324168284398	>human_xist
8	14029	14063	34	67.26973602799922	28.873716780521846	>human_xist
9	8317	8351	34	63.09320961819779	43.107656590347204	>human_xist
10	8573	8629	56	60.64060699545223	24.318548425029178	>human_xist
11	17860	17895	35	60.08884117594033	29.885778275812072	>human_xist
12	17523	17552	29	58.28676688223217	31.70747886247304	>human_xist
13	6848	6904	56	58.01284976178033	22.860977772542356	>human_xist
14	7442	7484	42	57.31080200982609	20.99286597689678	>human_xist
15	4221	4298	77	54.320909228580035	19.642349412929093	>human_xist
16	18397	18432	35	50.80908140224386	25.049041208307585	>human_xist
17	188	220	32	49.82104809115023	33.26756029277624	>human_xist
18	9817	9846	29	49.726974655436464	31.231537470185373	>human_xist
19	10443	10467	24	49.333998458016225	28.171511860066516	>human_xist
20	8828	8847	19	49.224184596509005	30.650667942657236	>human_xist
21	6275	6305	30	48.68164207084524	26.00847410936163	>human_xist
22	13495	13522	27	48.122649702974144	29.467806504578903	>human_xist
23	5184	5217	33	47.15401013028105	21.991376228376225	>human_xist
24	10489	10520	31	46.667353743712425	27.5094242255297	>human_xist
25	19123	19148	25	46.390561297377644	25.95599307569185	>human_xist
26	13608	13632	24	43.1481222344419	22.973044096554588	>human_xist
27	8037	8065	28	41.359397209297754	21.24412450607406	>human_xist
28	3298	3322	24	40.57197591291063	24.014084976560213	>human_xist
29	14406	14427	21	37.08656680131119	20.74576666862029	>human_xist
30	17576	17616	40	36.61099275740554	25.61753265667022	>human_xist
31	13795	13816	21	33.031809797328776	19.822884173707735	>human_xist
32	10056	10083	27	32.88749093933984	29.704167084204414	>human_xist
33	4516	4532	16	32.22560771629391	21.660551136119565	>human_xist
34	6944	6961	17	32.214175873216604	21.5206036487655	>human_xist
35	6652	6669	17	30.84494289809733	19.931330465744267	>human_xist
36	7245	7262	17	30.84494289809733	19.931330465744267	>human_xist
37	2649	2665	16	30.70625247889342	22.45063392552754	>human_xist
38	10778	10792	14	28.250326672508905	20.546991177111707	>human_xist
39	8107	8134	27	28.18782286122274	21.2716311761302	>human_xist
40	15701	15718	17	26.165330927262872	20.339544937820477	>human_xist
41	9424	9448	24	19.44012039704026	24.16679200795096	>human_xist
