	Start	End	Length	fwdLLR	kmerLLR	seqName
0	6068	7178	1110	1092.2846490368283	566.5520684748662	>human_xist
1	7221	8065	844	874.2946946690154	383.0711057606841	>human_xist
2	5366	5942	576	468.75857126113624	184.03440921574747	>human_xist
3	4466	4731	265	311.0172718390463	164.57432188914845	>human_xist
4	8852	9169	317	279.2442941396562	100.23811173523563	>human_xist
5	8525	8803	278	256.7401694120417	94.41501791728433	>human_xist
6	8099	8293	194	217.43071803944895	112.52460183659059	>human_xist
7	4850	5079	229	210.64653252422613	50.72201243593781	>human_xist
8	4121	4369	248	208.34161221320892	100.49156298902108	>human_xist
9	9436	9604	168	176.49933756157088	96.6029698727466	>human_xist
10	3831	4024	193	152.72287710081036	55.854419114590655	>human_xist
11	1931	2074	143	146.84121417708752	92.795194965993	>human_xist
12	8363	8485	122	121.93215388217686	36.322345475850625	>human_xist
13	2998	3110	112	90.8409955685388	48.4623504235019	>human_xist
14	9294	9376	82	87.94066174242175	44.20975911401467	>human_xist
15	3732	3801	69	68.90215143082867	28.6772930950101	>human_xist
16	2886	2943	57	40.53889637827342	27.686133667870877	>human_xist
17	4754	4784	30	36.32270185469969	29.92064642191923	>human_xist
18	9739	9765	26	34.86472123237107	26.783641576001344	>human_xist
19	12286	12318	32	20.270020495066717	25.62270889939259	>human_xist
20	11616	11642	26	20.154966391501205	25.587652383994055	>human_xist
