	Start	End	Length	fwdLLR	kmerLLR	seqName
0	131	827	696	440.45315638172315	166.53438459392828	>human_xist
1	12116	12610	494	308.874040566782	95.65154404353143	>human_xist
2	11951	12078	127	90.47362294118756	31.42725480248845	>human_xist
3	13295	13409	114	63.79775469178344	15.5402329627031	>human_xist
4	2404	2478	74	52.82438204701856	13.537716696630696	>human_xist
5	1977	2084	107	46.73153372954516	25.191020713340038	>human_xist
6	18166	18224	58	42.318811521712945	16.11423522922516	>human_xist
7	9921	9970	49	35.861484072953715	18.450917943308752	>human_xist
8	14024	14060	36	35.26755958848068	16.357126569263414	>human_xist
9	2229	2282	53	35.04548411518519	15.238610778736245	>human_xist
10	9818	9860	42	29.488456293096903	14.317843760618644	>human_xist
11	1408	1458	50	27.14793092686682	14.471387937916319	>human_xist
12	17525	17551	26	27.118059611865576	13.457063866751284	>human_xist
13	6914	6961	47	24.63131467002154	14.176198455210141	>human_xist
14	17131	17152	21	22.80250481224013	14.508433442383854	>human_xist
15	19266	19275	9	5.418648849473417	-0.3549339723365037	>human_xist
