	Start	End	Length	fwdLLR	kmerLLR	seqName
0	2774	2961	187	376.0205886781632	303.9266970545982	>human_xist
1	1978	2086	108	184.2462934583359	145.53229075320155	>human_xist
2	7801	7822	21	50.444496403600084	37.22684620533229	>human_xist
3	6915	6947	32	43.75040057774959	32.119082919180585	>human_xist
4	13083	13220	137	42.4716966276992	33.42201343454872	>human_xist
5	6628	6706	78	38.16940580039579	26.413011391975033	>human_xist
6	7510	7540	30	35.230758522340864	21.814855554865915	>human_xist
7	9939	9954	15	34.843358059183416	26.304883905215164	>human_xist
8	501	584	83	28.26044480767598	46.90021497896214	>human_xist
9	8095	8120	25	26.003220418100028	31.951313689891748	>human_xist
10	11289	11337	48	24.875294649415878	23.222770205353584	>human_xist
11	3220	3241	21	24.256699818197262	28.96877688967311	>human_xist
12	9652	9672	20	24.08678772415101	24.164718248439158	>human_xist
13	12662	12701	39	16.94618529658601	28.13179602880041	>human_xist
14	6186	6282	96	15.186666021732663	22.574832214710568	>human_xist
15	9429	9475	46	12.802100379006674	29.207619595957226	>human_xist
16	12291	12319	28	12.053784442514655	24.585864643603543	>human_xist
17	411	439	28	10.035853615855672	20.156345791548233	>human_xist
18	654	680	26	5.8406858618796775	20.16872422851796	>human_xist
19	1502	1581	79	2.312257260610295	23.569661620958072	>human_xist
20	742	759	17	1.8259889395842492	20.01225330257313	>human_xist
21	609	632	23	1.445810434000009	21.10177972970476	>human_xist
22	701	724	23	1.4458104268455259	23.384603572430336	>human_xist
23	453	480	27	1.192307040630169	32.81480111582795	>human_xist
24	3417	3440	23	0.668252561488913	20.008160699041355	>human_xist
25	940	976	36	0.03706650099849185	33.411130543510524	>human_xist
26	3136	3151	15	-1.6322387643193252	22.393389661048715	>human_xist
27	15652	15669	17	-1.758941715802365	27.780106592805737	>human_xist
