	Start	End	Length	fwdLLR	kmerLLR	seqName
0	177	766	589	1258.8640058163846	870.0612175124861	>human_xist
1	12284	12373	89	93.82743468845638	29.284280182314887	>human_xist
2	12161	12229	68	79.55050517966583	23.829228034497987	>human_xist
3	10557	10587	30	65.53143345463874	22.913077789784154	>human_xist
4	12033	12075	42	57.95047757391325	22.687469621594005	>human_xist
5	14023	14052	29	50.32004243303416	19.24343653877409	>human_xist
6	14269	14297	28	42.06302058753798	18.059855056900062	>human_xist
7	17131	17152	21	41.59131632708588	26.89746920499826	>human_xist
8	1411	1459	48	41.2460373260119	19.40334303207004	>human_xist
9	17398	17412	14	40.19587308168283	18.899295808747716	>human_xist
10	9238	9257	19	36.97082009036977	17.173159661109736	>human_xist
11	2456	2478	22	35.31404493196894	17.16151717712819	>human_xist
12	18201	18226	25	29.39176611572256	19.451061533538365	>human_xist
13	39	62	23	26.594503341893926	19.92567023052169	>human_xist
14	9423	9450	27	23.78309063090566	30.33435741630379	>human_xist
