	Start	End	Length	fwdLLR	kmerLLR	seqName
0	4121	4784	663	531.5123500325781	196.10115333709382	>human_xist
1	8099	8802	703	523.208795958607	125.81569806778134	>human_xist
2	5366	5967	601	402.38041914742007	114.87349077604722	>human_xist
3	7521	8047	526	336.8368509522479	78.8620297905718	>human_xist
4	8848	9213	365	271.40629329471494	73.89568963102738	>human_xist
5	9833	10183	350	259.51577211228914	54.02933524809623	>human_xist
6	9294	9603	309	225.55994466192215	81.84923163628036	>human_xist
7	4821	5043	222	201.4821035460477	54.444038292159576	>human_xist
8	6926	7143	217	191.38915466395542	89.72730960618242	>human_xist
9	7229	7466	237	188.53429626877414	63.90251291251752	>human_xist
10	3831	4100	269	186.9580010567861	50.60798765309346	>human_xist
11	6314	6567	253	179.65664093935038	63.11234679862764	>human_xist
12	6639	6873	234	164.6972511287172	71.27007032491792	>human_xist
13	6063	6285	222	150.70418565879163	67.53190330564485	>human_xist
14	1930	2073	143	147.93554797615025	96.8653889016482	>human_xist
15	3681	3801	120	95.448080869857	36.01021237855775	>human_xist
16	2998	3108	110	90.91107280682127	49.15369924572644	>human_xist
17	2832	2943	111	76.47686005182504	41.47515813201062	>human_xist
18	1842	1907	65	68.9251433572307	22.012017056088325	>human_xist
19	15916	15969	53	41.99421971520189	20.26903486104419	>human_xist
20	12287	12309	22	31.14920627663048	22.0537561715972	>human_xist
21	11601	11642	41	29.257566044089685	24.655643334193087	>human_xist
22	9738	9768	30	29.193254282370816	22.0468756833244	>human_xist
