	Start	End	Length	fwdLLR	kmerLLR	seqName
0	11945	12650	705	1046.4594707069627	569.4714466310716	>human_xist
1	313	373	60	86.44151450044876	35.81683628075962	>human_xist
2	13297	13361	64	76.86878825632988	36.22673857812356	>human_xist
3	4984	5076	92	76.54188438653591	22.740459900122573	>human_xist
4	4650	4703	53	71.628793125703	39.23291994213406	>human_xist
5	9913	9967	54	69.3294578665894	34.97042067281626	>human_xist
6	1413	1456	43	67.54701473743478	44.312114356598784	>human_xist
7	7154	7207	53	65.31257238919164	25.959251535754788	>human_xist
8	7444	7496	52	61.06004239603044	24.55500218033933	>human_xist
9	632	661	29	60.7086503587885	22.543076580117685	>human_xist
10	4221	4299	78	60.39598895947472	27.492578243910884	>human_xist
11	14029	14063	34	60.39219680195461	29.84518562822339	>human_xist
12	1843	1900	57	59.515012824182236	26.592574447616528	>human_xist
13	8316	8350	34	59.066375897250936	39.91938248710443	>human_xist
14	8576	8629	53	55.4706090685313	24.23560968020547	>human_xist
15	17860	17896	36	54.101218833333945	27.671423583885883	>human_xist
16	17523	17552	29	53.828666170946974	31.805585450186925	>human_xist
17	4474	4531	57	53.72946222336492	24.604382636650087	>human_xist
18	6850	6904	54	52.89456258936622	24.155915124168928	>human_xist
19	13484	13521	37	52.43630445471666	27.30628024152159	>human_xist
20	10489	10524	35	50.452507651449366	30.861737057534214	>human_xist
21	17396	17431	35	50.40870901930464	19.858753045341302	>human_xist
22	3945	3999	54	48.164050143437635	19.171546897469113	>human_xist
23	8827	8846	19	46.69467205569417	29.547812582226413	>human_xist
24	480	503	23	45.11137632988391	17.285742268400185	>human_xist
25	10445	10467	22	44.60161746942342	28.62035791845912	>human_xist
26	18397	18431	34	44.407182181153075	22.559820040932152	>human_xist
27	189	218	29	44.38618620822581	30.854458531650323	>human_xist
28	9817	9850	33	43.29819671855685	26.302748633447095	>human_xist
29	5187	5217	30	41.96007842983519	21.50924464732998	>human_xist
30	19123	19148	25	41.81667871992062	23.673844662802992	>human_xist
31	14409	14439	30	41.17810511416113	22.057743061383434	>human_xist
32	3299	3321	22	39.93231373584008	25.95908729985041	>human_xist
33	6278	6302	24	39.905770824299395	24.21851048757358	>human_xist
34	10383	10402	19	37.096160403594254	21.071640321806527	>human_xist
35	13607	13630	23	36.94643703075002	20.070239716632173	>human_xist
36	3250	3274	24	36.357227588624426	21.63221064147922	>human_xist
37	8037	8063	26	33.85112779252171	17.90227117915765	>human_xist
38	7825	7843	18	32.87588207606156	22.18834915910321	>human_xist
39	7534	7552	18	32.87588207606156	22.18834915910321	>human_xist
40	8119	8134	15	32.21722281034887	20.075972316490365	>human_xist
41	17576	17616	40	32.044926500637814	21.9425045630432	>human_xist
42	15755	15773	18	31.096381581093482	20.92578853391376	>human_xist
43	2649	2672	23	31.02641473574272	20.1774303660803	>human_xist
44	10056	10083	27	30.898535578910042	25.60882516207269	>human_xist
45	6944	6961	17	30.802438011972058	21.83644708312164	>human_xist
46	3510	3529	19	30.79018459257088	16.946924816039626	>human_xist
47	6652	6669	17	29.85934142543654	20.663244952204593	>human_xist
48	7245	7262	17	29.85934142543654	20.663244952204593	>human_xist
49	14658	14677	19	29.50193619744779	17.205690095660117	>human_xist
50	5421	5437	16	28.11383817259012	19.47158391212926	>human_xist
51	5497	5519	22	28.00464246742206	17.195230680180003	>human_xist
52	6018	6038	20	27.779539405841987	17.176926113210897	>human_xist
53	11782	11802	20	26.2027569119126	17.751458955630113	>human_xist
54	13796	13809	13	25.727416821202	18.318236544512608	>human_xist
55	8871	8884	13	25.211490024995825	17.318787873537026	>human_xist
56	40	57	17	24.235174568261698	17.11495259285155	>human_xist
57	10779	10792	13	23.88380495955886	17.793653521430024	>human_xist
58	19028	19050	22	19.567080716265906	20.559204681731615	>human_xist
