	Start	End	Length	fwdLLR	kmerLLR	seqName
0	12086	12650	564	785.3880813866213	409.66640530294853	>human_xist
1	11945	12080	135	269.8518032143436	173.73418135602242	>human_xist
2	313	373	60	86.57827011577723	35.81683628075962	>human_xist
3	4983	5076	93	76.98935624473063	22.740808628547484	>human_xist
4	13297	13361	64	76.88830340463699	36.22673857812356	>human_xist
5	4650	4704	54	72.2920974190543	39.2413482966906	>human_xist
6	9913	9967	54	69.41094611505298	34.97042067281626	>human_xist
7	1413	1456	43	67.552811747987	44.312114356598784	>human_xist
8	7154	7207	53	65.3772180688054	25.959251535754788	>human_xist
9	7444	7496	52	61.072809363278225	24.55500218033933	>human_xist
10	4221	4299	78	60.86770512205669	27.492578243910884	>human_xist
11	632	661	29	60.71005731681143	22.543076580117685	>human_xist
12	14029	14063	34	60.39265751791504	29.84518562822339	>human_xist
13	1843	1901	58	60.188229461501976	26.60100280217307	>human_xist
14	8316	8350	34	59.06737205058869	39.91938248710443	>human_xist
15	8576	8629	53	55.564928770278925	24.23560968020547	>human_xist
16	17860	17896	36	54.104169889965675	27.671423583885883	>human_xist
17	17523	17552	29	53.829870403858166	31.805585450186925	>human_xist
18	4474	4531	57	53.76387537310404	24.604382636650087	>human_xist
19	6850	6904	54	52.90283913270497	24.155915124168928	>human_xist
20	13484	13521	37	52.49436776295286	27.30628024152159	>human_xist
21	10489	10524	35	50.45399093374684	30.861737057534214	>human_xist
22	17396	17431	35	50.40939029190861	19.858753045341302	>human_xist
23	8827	8846	19	46.69481534905648	29.547812582226413	>human_xist
24	480	503	23	45.112353564432766	17.285742268400185	>human_xist
25	10445	10467	22	44.601965732560586	28.62035791845912	>human_xist
26	18397	18431	34	44.40869763371421	22.559820040932152	>human_xist
27	189	218	29	44.386529722079956	30.854458531650323	>human_xist
28	9817	9850	33	43.301912317886234	26.302748633447095	>human_xist
29	5187	5217	30	41.96360477174713	21.50924464732998	>human_xist
30	19123	19148	25	41.81726741115551	23.673844662802992	>human_xist
31	14409	14439	30	41.18080410140777	22.057743061383434	>human_xist
32	18723	18752	29	40.056931088738764	16.787068542315865	>human_xist
33	3299	3321	22	39.93279938286169	25.95908729985041	>human_xist
34	6278	6302	24	39.90662817704086	24.21851048757358	>human_xist
35	81	120	39	39.78288703980559	16.28562779292372	>human_xist
36	680	702	22	38.39435488951183	15.287636741229505	>human_xist
37	4909	4957	48	38.33066690743209	13.47370442437375	>human_xist
38	10235	10262	27	38.25928996695026	16.66607828338772	>human_xist
39	10383	10402	19	37.09651946467676	21.071640321806527	>human_xist
40	13607	13630	23	36.9469292962595	20.070239716632173	>human_xist
41	14258	14282	24	36.387870859008956	16.130509608679887	>human_xist
42	3250	3274	24	36.35879547642236	21.63221064147922	>human_xist
43	435	459	24	33.920628219480676	13.390769969957574	>human_xist
44	8037	8064	27	33.51339495619925	17.902619907582505	>human_xist
45	7825	7843	18	32.876506849743606	22.18834915910321	>human_xist
46	7534	7552	18	32.876506849743606	22.18834915910321	>human_xist
47	8119	8134	15	32.21854311315177	20.075972316490365	>human_xist
48	17576	17616	40	32.04876974791176	21.9425045630432	>human_xist
49	2296	2324	28	31.679407545282714	15.147286064530107	>human_xist
50	596	610	14	31.596500175087563	13.683292301281753	>human_xist
51	9062	9097	35	31.56337201080666	16.26645083338215	>human_xist
52	400	416	16	31.545374592349788	15.34872684112382	>human_xist
53	15755	15773	18	31.096611286736234	20.92578853391376	>human_xist
54	2649	2672	23	31.026983321329794	20.1774303660803	>human_xist
55	2403	2424	21	30.92751263653618	14.501279506321566	>human_xist
56	10056	10083	27	30.899207776314796	25.60882516207269	>human_xist
57	6944	6961	17	30.802807022339223	21.83644708312164	>human_xist
58	3510	3529	19	30.790826216055876	16.946924816039626	>human_xist
59	6652	6669	17	29.859709955112052	20.663244952204593	>human_xist
