	Start	End	Length	fwdLLR	kmerLLR	seqName
0	7221	8293	1072	1098.540331255159	470.41735260511996	>human_xist
1	6068	7178	1110	1092.018593406112	566.5520684748662	>human_xist
2	5366	5942	576	468.5732129243479	184.03440921574747	>human_xist
3	4466	4731	265	311.017152519687	164.57432188914845	>human_xist
4	8852	9169	317	276.4656839836007	100.23811173523563	>human_xist
5	9294	9604	310	268.6133220429829	116.52797562429532	>human_xist
6	8525	8803	278	256.73964638164125	94.41501791728433	>human_xist
7	4850	5079	229	209.2945116003075	50.72201243593781	>human_xist
8	4121	4369	248	208.3414850217041	100.49156298902108	>human_xist
9	3831	4024	193	152.7208633381165	55.854419114590655	>human_xist
10	1931	2074	143	146.84066322119907	92.795194965993	>human_xist
11	8363	8485	122	121.93190299541425	36.322345475850625	>human_xist
12	2998	3110	112	90.84091126936664	48.4623504235019	>human_xist
13	3732	3801	69	68.9020863319879	28.6772930950101	>human_xist
14	2886	2943	57	40.53885196137503	27.686133667870877	>human_xist
15	4754	4784	30	36.32269063551979	29.92064642191923	>human_xist
16	9739	9765	26	34.86471611736985	26.783641576001344	>human_xist
