	Start	End	Length	fwdLLR	kmerLLR	seqName
0	3681	4784	1103	801.6927895643748	237.02237954906013	>human_xist
1	6314	7143	829	561.4178573966838	180.4041937356269	>human_xist
2	7229	8047	818	551.2479648091557	121.48522223669261	>human_xist
3	8099	8802	703	521.2836856212971	125.81569806778134	>human_xist
4	5366	5967	601	400.6734253151344	114.87349077604722	>human_xist
5	8859	9213	354	267.24893098315033	74.0254598245001	>human_xist
6	9833	10183	350	259.49606515959886	54.02933524809623	>human_xist
7	9294	9603	309	225.32914430413894	81.84923163628036	>human_xist
8	4821	5043	222	201.0601196288144	54.444038292159576	>human_xist
9	6063	6284	221	148.96461174425485	67.53339931739083	>human_xist
10	1930	2073	143	147.9348862643442	96.8653889016482	>human_xist
11	2998	3108	110	90.90945654072436	49.15369924572644	>human_xist
12	2832	2943	111	76.27490711914402	41.47515813201062	>human_xist
13	11601	11642	41	29.257271416964045	24.655643334193087	>human_xist
